sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	reef
150669	RRAP_ECT01_2021_Ahya_OCDA_345	RRAP_ECT01_2021_Ahya_OCDA_345_R1.fastq.gz	ed569e221f169373c3c388a1b24be58be67913bb7c74efaf3c10bb7e8d001a05	RRAP_ECT01_2021_Ahya_OCDA_345_R2.fastq.gz	93925485eae2f647134a6258780db703c1e179f267014e09d8b1c41f624ea35c	713	20220607_laffy	30541	24396	729	24049	708	347	21	0	0	22999	25	0	0	535	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82553106	147.6267352	20210421	1.1	Davies
150520	RRAP_ECT01_2021_Ahya_MOOR_408	RRAP_ECT01_2021_Ahya_MOOR_408_R1.fastq.gz	d2b3efc5e8dedc5721666920fdbea2897102391f9b0e056894194f9c5269d32b	RRAP_ECT01_2021_Ahya_MOOR_408_R2.fastq.gz	d8c8312a85fb9b81793e16c85e0dfa650785e8e9b778a6316c8e6daad6cebcb0	713	20220607_laffy	11251	8324	341	8223	331	101	10	0	0	7677	23	0	0	201	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84595168	146.232164	2021057	3.3	Moore reef
150759	RRAP_ECT01_2021_Ahya_STCR_266	RRAP_ECT01_2021_Ahya_STCR_266_R1.fastq.gz	ee3b3063e264c3498495a8c4d7e526ca4f683f6f751833f8bd6dcbce1fa3f98b	RRAP_ECT01_2021_Ahya_STCR_266_R2.fastq.gz	9e40b1b158a702a85ff546a48135e020bbc75e96e20af62f778380a60aaedd42	713	20220607_laffy	32591	26660	755	26221	728	436	26	3	1	24199	21	0	0	585	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.0777878	145.838619	20210415	0.9	St Crispin
150622	RRAP_ECT01_2021_Ahya_NONA_99	RRAP_ECT01_2021_Ahya_NONA_99_R1.fastq.gz	ae637a8f3158d10c82953147e362d376a4f57cb64be9da6ac449682118eb0393	RRAP_ECT01_2021_Ahya_NONA_99_R2.fastq.gz	82f44a83edd5953d1a510f5915a42929851fd33363bdd964248487dffa909be0	713	20220607_laffy	22316	17063	638	16772	616	291	22	0	0	15852	22	0	0	501	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.65088421	145.6385167	20210325	2.4	No Name reef
150309	RRAP_ECT01_2021_Ahya_ECAY_45	RRAP_ECT01_2021_Ahya_ECAY_45_R1.fastq.gz	d9b6d39a6d99a80a47d30fdb4c32cf16a7a27e79c9b5d45ad6d4827fac251ffe	RRAP_ECT01_2021_Ahya_ECAY_45_R2.fastq.gz	6214d02a9b06279eba594074bd090ae421c49a3e7d87cc9528c5acc0282e5691	713	20220607_laffy	23921	18127	716	17789	696	338	20	0	0	16433	21	0	0	231	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47393762	152.5611744	20210121	~<2	East Cay
150364	RRAP_ECT01_2021_Ahya_HICK_24	RRAP_ECT01_2021_Ahya_HICK_24_R1.fastq.gz	c5561a38087ee9d8dca7e50875342be2c181331161c3cceebbaa682dc207d3ab	RRAP_ECT01_2021_Ahya_HICK_24_R2.fastq.gz	31df48dfa25f7ed24e81262ebc8adff654e8e0737f8ecf99829052155d6b9237	713	20220607_laffy	26535	21435	635	21145	619	290	16	0	0	19589	23	0	0	586	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47447498	145.5033838	20210320	3	Hicks Reef
150500	RRAP_ECT01_2021_Ahya_MOOR_388_B	RRAP_ECT01_2021_Ahya_MOOR_388_B_R1.fastq.gz	478f1e51922befe8172bb83c9f8db01d28aa6a4c6a9780ac86087763847ccf00	RRAP_ECT01_2021_Ahya_MOOR_388_B_R2.fastq.gz	2951654fe18efee4ef4ac1455902559c6195135ff9ec4a8d8a647ae52b9b4e46	713	20220607_laffy	24849	19009	728	18838	719	171	9	0	0	17922	24	0	0	493	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.8458288	146.231748	2021057	3.4	Moore reef
150370	RRAP_ECT01_2021_Ahya_HICK_3	RRAP_ECT01_2021_Ahya_HICK_3_R1.fastq.gz	8b1ec2c3913a7e0ff3a3ab8822012362df7b374b207e66faa8e656090889d702	RRAP_ECT01_2021_Ahya_HICK_3_R2.fastq.gz	8271a76cabf178f6f0a8151070176787852a52f2cd0fcc9a62f1ec7c95579f09	713	20220607_laffy	51312	40856	1100	40203	1067	653	33	0	0	38178	23	0	0	669	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.42905328	145.4509223	20210319	3.4	Hicks Reef
150532	RRAP_ECT01_2021_Ahya_MOOR_422	RRAP_ECT01_2021_Ahya_MOOR_422_R1.fastq.gz	827a67aa36567a08b84db744842376f6c739557e7e8734b1bf660b72dbc8437f	RRAP_ECT01_2021_Ahya_MOOR_422_R2.fastq.gz	6ffb7284ee60edc91dab41af60161b0e7afa94d47cd2820423176be403955a72	713	20220607_laffy	20239	15336	563	15317	559	19	4	0	0	14391	26	0	0	663	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84601295	146.2321752	2021057	3.3	Moore reef
150367	RRAP_ECT01_2021_Ahya_HICK_27	RRAP_ECT01_2021_Ahya_HICK_27_R1.fastq.gz	c1e03da231e7899933322c74d9d26f48a64831b499b0c76ad3da3317fc4ece58	RRAP_ECT01_2021_Ahya_HICK_27_R2.fastq.gz	c876a3bbf6f9e2e97533f709a03b5ba00bcd4ac4ffd1dc9b6924171ebb04a37c	713	20220607_laffy	15360	10987	462	10726	441	261	21	0	0	10116	24	0	0	231	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47457892	145.5033001	20210320	4.8	Hicks Reef
150391	RRAP_ECT01_2021_Ahya_HICK_9	RRAP_ECT01_2021_Ahya_HICK_9_R1.fastq.gz	421b9d4d762c11c75cb3d0306e39c9fa316a17bac830b5361476771d6e39044c	RRAP_ECT01_2021_Ahya_HICK_9_R2.fastq.gz	e2c71dcb31a2df981a541eddd8eb2d649fa4bb4ced57805f474afeca05f7077a	713	20220607_laffy	11746	8172	375	8119	368	53	7	0	0	7560	22	0	0	110	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47367895	145.5044997	20210319	3.5	Hicks Reef
150416	RRAP_ECT01_2021_Ahya_KELS_212	RRAP_ECT01_2021_Ahya_KELS_212_R1.fastq.gz	0ddb0e3c86542a35c4d0ecafa59af1658d9c6e7932cecce51e61bad4bcdc9881	RRAP_ECT01_2021_Ahya_KELS_212_R2.fastq.gz	eaa621f8562a80d4b9c780791ce343ade91946645d6ede27820e9834543fddb2	713	20220607_laffy	22722	17969	533	17808	522	161	11	0	0	17178	28	0	0	1006	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42898054	146.984321	20210411	2.6	Kelso
150569	RRAP_ECT01_2021_Ahya_NDIR_77	RRAP_ECT01_2021_Ahya_NDIR_77_R1.fastq.gz	342187a543e9362855a4e38520d4faf2b782bd7d572a1bc841a848f08803e28a	RRAP_ECT01_2021_Ahya_NDIR_77_R2.fastq.gz	309b4489ebaee5c7bcd905ebffecfed121e5b244395f7cacb7f3f02275aeb04c	713	20220607_laffy	22747	17939	599	17554	577	385	22	0	0	16352	19	0	0	378	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74234208	145.5120157	20210323	1.7	North Direction Island Reef
150376	RRAP_ECT01_2021_Ahya_HICK_35	RRAP_ECT01_2021_Ahya_HICK_35_R1.fastq.gz	1dc1ad5c164c064e180b31382e1c74eb3300017137de8b9ab69842e5ef32c9b1	RRAP_ECT01_2021_Ahya_HICK_35_R2.fastq.gz	bfc6571acd66657d2c9038d90cdb56bdacf00c3d67ebd74c6d03b504de0447e6	713	20220607_laffy	12383	9071	400	8925	391	146	9	0	0	8491	23	0	0	245	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47487027	145.502861	20210320	4.6	Hicks Reef
150332	RRAP_ECT01_2021_Ahya_ECAY_83	RRAP_ECT01_2021_Ahya_ECAY_83_R1.fastq.gz	ef770da0a67e3cb20c42aa096d48fd9b54cd1ceb0ef1f8e1b88add658a7b9a18	RRAP_ECT01_2021_Ahya_ECAY_83_R2.fastq.gz	4105703c9c7cd13376592eff8ab97baf2610ebbcd8b1a4860bdeadea0b98bd28	713	20220607_laffy	14916	10844	436	10530	415	311	20	3	1	10030	27	0	0	554	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47025185	152.5616974	20210122	~3	East Cay
150286	RRAP_ECT01_2021_Ahya_CBLM_115	RRAP_ECT01_2021_Ahya_CBLM_115_R1.fastq.gz	c16467d96cb92a03736d5a2bf8ad3f2373faa7c571537235afb54ff11e02ba3b	RRAP_ECT01_2021_Ahya_CBLM_115_R2.fastq.gz	f81e4d3a17fe03eedca8d5f93826795f48cb181ddcd7ad7f6bf8b4617d64de3d	713	20220607_laffy	12296	8232	340	7810	317	422	23	0	0	7366	21	0	0	75	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	2.1	Lady Musgrave
150603	RRAP_ECT01_2021_Ahya_NONA_114	RRAP_ECT01_2021_Ahya_NONA_114_R1.fastq.gz	7d4dfbb37b3a1622b0a626a7fcd880292d0abd30ecf07987d4293186c391ef2c	RRAP_ECT01_2021_Ahya_NONA_114_R2.fastq.gz	c1288eb0a991d212c7c56b4531952d548e89bbf1627cd0456f612d8c4ab9dd90	713	20220607_laffy	36527	28665	950	28002	923	663	27	0	0	25994	26	0	0	1105	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.65103206	145.6383295	20210325	1.8	No Name reef
150776	RRAP_ECT01_2021_Ahya_SYKE_141a	RRAP_ECT01_2021_Ahya_SYKE_141a_R1.fastq.gz	3fe3ca44579c2271ba93d6088b2bf9e6feddb1d7c0917f9565019daa6fe1a24e	RRAP_ECT01_2021_Ahya_SYKE_141a_R2.fastq.gz	50e970de9b8efa4fbe823cac424559f0725268628b23b79d7db97b7a410f57ec	713	20220607_laffy	23605	17091	730	16470	702	621	28	0	0	15227	39	91	0	201	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44506537	152.0249004	20210126	2	Sykes
150735	RRAP_ECT01_2021_Ahya_STCR_179	RRAP_ECT01_2021_Ahya_STCR_179_R1.fastq.gz	6bc4056a6ef29ef851151b3a73d508354bb2b5e4cf248f482670d3c0efe93f58	RRAP_ECT01_2021_Ahya_STCR_179_R2.fastq.gz	fb7c9bc67725a926ccd665a160ddc013642cfc672672cb7b454f941f221221e3	713	20220607_laffy	24530	19737	589	19720	587	17	2	0	0	18934	32	0	0	529	35	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07379416	145.8432	20210329	1.8	St Crispin
150521	RRAP_ECT01_2021_Ahya_MOOR_410	RRAP_ECT01_2021_Ahya_MOOR_410_R1.fastq.gz	7835630d2ab7586f776bf1789912835657c39efa307a4229fc7b48f6303f5114	RRAP_ECT01_2021_Ahya_MOOR_410_R2.fastq.gz	2756d069072e80130a4709d24a953bae28e0a46097c021a7ab78bfab54aad9a4	713	20220607_laffy	8941	6091	282	5916	268	175	14	0	0	5540	28	0	0	284	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84601806	146.2321974	2021057	2	Moore reef
150652	RRAP_ECT01_2021_Ahya_OCCH_329	RRAP_ECT01_2021_Ahya_OCCH_329_R1.fastq.gz	bef4ba0f92a9d75bf6fb0dc6a2cc97a1d75f80007ea5513a930bce69573e5b7d	RRAP_ECT01_2021_Ahya_OCCH_329_R2.fastq.gz	43181c99b91fbc274df6321597280084ddca4721298b1d6cf287d92465b01227	713	20220607_laffy	10030	7268	271	7175	263	93	8	0	0	6746	24	0	0	91	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.66980813	147.7061156	20210420	0.8	Chicken
150402	RRAP_ECT01_2021_Ahya_KELS_199	RRAP_ECT01_2021_Ahya_KELS_199_R1.fastq.gz	b93e3a2bbf4e13a281ff52aff3e520909e0609994cce0507b07ecaaa02784945	RRAP_ECT01_2021_Ahya_KELS_199_R2.fastq.gz	10a8ab8a29b0024e5f0da79f8e2b754bf005114be98d34b2894025d87ce91585	713	20220607_laffy	13609	10195	390	10180	389	15	1	0	0	9711	25	0	0	300	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.4290797	146.9842212	20210411	3	Kelso
150317	RRAP_ECT01_2021_Ahya_ECAY_58	RRAP_ECT01_2021_Ahya_ECAY_58_R1.fastq.gz	55b1a495fd617d97e0ab977092792c51455630d3fa31045822206986f0dce480	RRAP_ECT01_2021_Ahya_ECAY_58_R2.fastq.gz	e66f061804314402a34ee79dfc6d4d498fdf1e48bc56452f9308feaacc684a5f	713	20220607_laffy	19082	14133	479	13903	460	230	19	0	0	12913	25	0	0	900	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.46945029	152.5641416	20210122	~5	East Cay
150638	RRAP_ECT01_2021_Ahya_OCCH_314	RRAP_ECT01_2021_Ahya_OCCH_314_R1.fastq.gz	b1b5a58882c8f2894a5127ee731251e05ca9d2bb92c461588f77fad09498e064	RRAP_ECT01_2021_Ahya_OCCH_314_R2.fastq.gz	add6bc257b87766c139f764a8cb4564f74046bbd8916f1d7d3d873ab8f59cb28	713	20220607_laffy	17310	12973	511	12760	498	213	13	0	0	12095	23	0	0	211	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.67010317	147.7066174	20210420	0.8	Chicken
150454	RRAP_ECT01_2021_Ahya_MACK_299	RRAP_ECT01_2021_Ahya_MACK_299_R1.fastq.gz	faf20cd16c99b6ede8ec069972b923ff7210c71c21a3ca04d0a304038cb500a6	RRAP_ECT01_2021_Ahya_MACK_299_R2.fastq.gz	f4297defd718421631dd1a88216ec66d5edf245fdd14bae9592ca541653ce3b6	713	20220607_laffy	9710	6399	283	6094	270	305	13	0	0	5687	25	0	0	115	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.0385071	145.6528322	20210416	1	Mackay Reef
150711	RRAP_ECT01_2021_Ahya_PAPE_246	RRAP_ECT01_2021_Ahya_PAPE_246_R1.fastq.gz	b1ebf319027c5fe5c247d9806f19c012e2541f095bc0fdd7594c7dea15929db1	RRAP_ECT01_2021_Ahya_PAPE_246_R2.fastq.gz	233fa58b73314ff0740674743135dff7b24bab572394c9dbd4f08468c7c43618	713	20220607_laffy	17845	12202	531	10855	472	1347	59	0	0	9938	34	59	0	209	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.55782657	146.5041396	20210412	2.7	Pelorus East
150750	RRAP_ECT01_2021_Ahya_STCR_257	RRAP_ECT01_2021_Ahya_STCR_257_R1.fastq.gz	a0c43eeaf9508d215fee953a638ccc4032118fa1d99712389c49bd3ab69b52b2	RRAP_ECT01_2021_Ahya_STCR_257_R2.fastq.gz	57d19faf484dd74a9e75009e4e40bc5f4942c9dc3d23cd874c56f33663099a57	713	20220607_laffy	22905	17481	639	17330	624	151	15	0	0	16311	22	0	0	511	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07304591	145.8430149	20210415	0.9	St Crispin
150635	RRAP_ECT01_2021_Ahya_OCCH_312	RRAP_ECT01_2021_Ahya_OCCH_312_R1.fastq.gz	6934828faa20fa8cc50f65b66cd455af116c037ee745665d8967f3940e153733	RRAP_ECT01_2021_Ahya_OCCH_312_R2.fastq.gz	df75d8c56c77cf44463c0d185d2497408ff0f0a36424a9c973f9f6fba3fa3f3e	713	20220607_laffy	30462	23980	736	23715	720	265	16	0	0	22065	25	0	0	484	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.67000443	147.706693	20210420	0.9	Chicken
150539	RRAP_ECT01_2021_Ahya_NDIR_47	RRAP_ECT01_2021_Ahya_NDIR_47_R1.fastq.gz	5adc216cfb792575b88a883c5f87259b1aa0ad1aacf85c7a9e303ac8653b66d5	RRAP_ECT01_2021_Ahya_NDIR_47_R2.fastq.gz	7efdda4aba31166d4b932f68546ee36bb4b1c7ad138d54f61ca45f5e6915e41a	713	20220607_laffy	28167	20863	814	20273	777	590	37	0	0	18824	24	0	0	447	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	999	999	20210324	1.4	North Direction Island Reef
150726	RRAP_ECT01_2021_Ahya_STCR_171A	RRAP_ECT01_2021_Ahya_STCR_171a_R1.fastq.gz	2d8967a502f79fc9b6b233d3a2f67a5a553f8a17bcb8f3cc4e4480264e524186	RRAP_ECT01_2021_Ahya_STCR_171a_R2.fastq.gz	99126e23ec5bab88e73a7e1441a5f2d4504962f08304c1af07f3a023a9249099	713	20220607_laffy	30231	22956	847	22648	833	308	14	0	0	21127	22	0	0	400	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07315353	145.8430248	20210329	1	St Crispin
150661	RRAP_ECT01_2021_Ahya_OCDA_337	RRAP_ECT01_2021_Ahya_OCDA_337_R1.fastq.gz	dac8cffcf8aa8d7147a162186b5b74ea07c8f5a8bb5f342c37fbb2375b491789	RRAP_ECT01_2021_Ahya_OCDA_337_R2.fastq.gz	908021749857044c6889554467a249ba8cf95e6a94a68de32e6fc096628de542	713	20220607_laffy	26785	20612	665	20348	645	264	20	0	0	19019	24	0	0	367	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82559761	147.6266398	20210421	1.3	Davies
150320	RRAP_ECT01_2021_Ahya_ECAY_61	RRAP_ECT01_2021_Ahya_ECAY_61_R1.fastq.gz	560cc01128e6025e61ff8ce567e7ff2b1c920022f04d012c85d19f93245f97cc	RRAP_ECT01_2021_Ahya_ECAY_61_R2.fastq.gz	5353a38825b19dc56e895c38adc44a32bfcb6fd5f16a58a8fe1cca1436e14e52	713	20220607_laffy	16086	11586	496	11103	469	483	27	0	0	10430	26	0	0	482	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.46962371	152.5622835	20210122	~5	East Cay
150380	RRAP_ECT01_2021_Ahya_HICK_39b	RRAP_ECT01_2021_Ahya_HICK_39b_R1.fastq.gz	e0aa7ec18dc8f0612c0d88e0d65dd684c16c5f56f21d31fd83e257cb2476fd3d	RRAP_ECT01_2021_Ahya_HICK_39b_R2.fastq.gz	94ee8dfe8283929f8756fa67481e643d732dadc06c923fe67ff5b09ac1f0d360	713	20220607_laffy	24017	18220	644	17974	628	246	16	0	0	16605	20	0	0	542	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47504512	145.5024632	20210320	3.4	Hicks Reef
150772	RRAP_ECT01_2021_Ahya_SYKE_132	RRAP_ECT01_2021_Ahya_SYKE_132_R1.fastq.gz	09ae58358b958e44c34a2d38ef66e08ac48d2698ff640020e3618a0e497e8928	RRAP_ECT01_2021_Ahya_SYKE_132_R2.fastq.gz	331ea410e2a13dcea366dafb2f639610c98f3445b01667764ff8c2b4270cf68a	713	20220607_laffy	21230	15824	637	15565	620	259	17	0	0	14487	22	0	0	335	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44598511	152.024682	20210126	2.3	Sykes
150659	RRAP_ECT01_2021_Ahya_OCDA_335	RRAP_ECT01_2021_Ahya_OCDA_335_R1.fastq.gz	934d890992382fb32d807f147936f6a2d82068538a4a6982e1e39f040ca72f35	RRAP_ECT01_2021_Ahya_OCDA_335_R2.fastq.gz	3a91b4371fac6887d5578559044b1d5724c3b0e706ba1b472a79a4a75b0f9e93	713	20220607_laffy	8744	5782	253	5550	235	232	18	0	0	5246	27	0	0	111	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82565117	147.6266666	20210421	1.5	Davies
150495	RRAP_ECT01_2021_Ahya_MOOR_384	RRAP_ECT01_2021_Ahya_MOOR_384_R1.fastq.gz	2905cefe8b12b705b64ecd67f4cbc710530380a588134877fbfc8d99bba42715	RRAP_ECT01_2021_Ahya_MOOR_384_R2.fastq.gz	8e0b88cc5c05616d7d7b18d5ea2486f465a42e3761f330ba4e2ea6728ec58598	713	20220607_laffy	35453	27369	901	26644	866	725	35	0	0	25083	22	0	0	2004	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84574473	146.2316865	2021057	2.3	Moore reef
150425	RRAP_ECT01_2021_Ahya_MACK_296	RRAP_ECT01_2021_Ahya_MACK_296_R1.fastq.gz	041a4e464abfaf1ec1756c66889780b3930b16fa5255eacffedbb215a15fdc54	RRAP_ECT01_2021_Ahya_MACK_296_R2.fastq.gz	4d09555bd4cb9f13856c748ff5a6dc0cbfbc1c290c72bc3075d223f7607324f9	713	20220607_laffy	16951	12700	482	12662	477	38	5	0	0	11852	23	0	0	515	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03832932	145.6523507	20210416	1.5	Mackay Reef
150744	RRAP_ECT01_2021_Ahya_STCR_251	RRAP_ECT01_2021_Ahya_STCR_251_R1.fastq.gz	4f2501c9229ae3de21ab8fe759a15a8650bcf07ba0e7641e5c92ebb47277edce	RRAP_ECT01_2021_Ahya_STCR_251_R2.fastq.gz	48ee8dd4f25d318fbde639040c66578512b92a068637b7b09f6913ef389fdecd	713	20220607_laffy	15483	11360	477	11319	472	41	5	0	0	10661	21	0	0	191	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07784421	145.8385147	20210415	1.8	St Crispin
150305	RRAP_ECT01_2021_Ahya_ECAY_41	RRAP_ECT01_2021_Ahya_ECAY_41_R1.fastq.gz	8d82f58a27f26d7b6c50cee6051fc6e138bcc6e995b4aff690987be83de3dde9	RRAP_ECT01_2021_Ahya_ECAY_41_R2.fastq.gz	68a90e8d280cbe4ccb72d29d5cbc6bbdaad5f251beb5a53dcc689db7812d916a	713	20220607_laffy	38252	29205	1151	28926	1134	279	17	0	0	26644	22	0	0	361	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47313128	152.560947	20210121	~<2	East Cay
150488	RRAP_ECT01_2021_Ahya_MOOR_377	RRAP_ECT01_2021_Ahya_MOOR_377_R1.fastq.gz	be7b64a442e65a8a9d6f85539ba4b54ba6b0657a0b13911fe0be80ae4542a814	RRAP_ECT01_2021_Ahya_MOOR_377_R2.fastq.gz	7c530040b4459f655915ee13d7d455defe48c9f576fd598119b86e01e99c719b	713	20220607_laffy	34624	26777	970	26526	953	251	17	0	0	24919	29	6	0	830	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84567776	146.2316621	2021057	4	Moore reef
150527	RRAP_ECT01_2021_Ahya_MOOR_417	RRAP_ECT01_2021_Ahya_MOOR_417_R1.fastq.gz	e001ac2899554dc45b92a3677ee3a55f85a030231037c8d2c51b06741fdbc256	RRAP_ECT01_2021_Ahya_MOOR_417_R2.fastq.gz	0e6584fa3048933289dff971a0bf2fc54acecfdf3fe25e349d03acc0cea46bf6	713	20220607_laffy	9869	6851	315	6761	308	90	7	0	0	6436	26	0	0	221	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84608151	146.2322638	2021057	2	Moore reef
150632	RRAP_ECT01_2021_Ahya_OCCH_309	RRAP_ECT01_2021_Ahya_OCCH_309_R1.fastq.gz	719f64be65dbcc492bcc65445a9688d84a0d7e2157a895e4232a87e284b0abd8	RRAP_ECT01_2021_Ahya_OCCH_309_R2.fastq.gz	e04e4cfc16560e1992b2fd8fa207c44c13df4136b1ba8cf364185a20ab2a36c6	713	20220607_laffy	26871	20761	758	20644	747	117	11	0	0	19583	30	16	0	344	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.66995489	147.7072745	20210420	1.7	Chicken
150523	RRAP_ECT01_2021_Ahya_MOOR_413	RRAP_ECT01_2021_Ahya_MOOR_413_R1.fastq.gz	b035dc77ff103cbe06f16b138647d9de5ca052c19e7cf5ea4f0da1e6d6b79777	RRAP_ECT01_2021_Ahya_MOOR_413_R2.fastq.gz	9282b76cfc97eee16f2aa627978ae9f8f80f8a8d527ac022592565a388a61d3a	713	20220607_laffy	97752	78675	2038	76924	1942	1751	96	0	0	72848	25	0	0	2133	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84608109	146.2323077	2021057	5.8	Moore reef
150374	RRAP_ECT01_2021_Ahya_HICK_33b	RRAP_ECT01_2021_Ahya_HICK_33b_R1.fastq.gz	28f6daf31efd81aeb4130d6d0b184c8586ac54dac24b3528ae37c46e06e95e74	RRAP_ECT01_2021_Ahya_HICK_33b_R2.fastq.gz	c3922dd6a0732f0913806f5759b4232b96c5eb9a1588316f292811f520373285	713	20220607_laffy	9242	5863	252	5452	236	411	16	0	0	5152	37	50	0	119	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47479056	145.5029511	20210320	3.8	Hicks Reef
