"Site.name","Genotype","C50b/C50p-C3-C50f-C3bm-C3dt","C3k-C50a-C3-C3ba-C50q-C50f-C3dq-C3a","C3k/C50a/C50c-C3-C3ba-C50q-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k-C50a-C3wy-C50b-C3ba-C3wu","C3k/C50b-C50a-C3ba-C50q-C3-C50f","C3k/C50a/C1-C3-C3ba-C3dq-C50q-C3a","A1-A1gr-A1gd","A1-A1gr-A1gd-A1mm-A1bf","dominant_type","all_typeprofs","SampleYear","Site.name_geno_year","C3k","C50b","A1","C50c","C50a","A1gr","C3bo","C50p","C3ba","C3","C3dq","C3wy","A1gd","C50q","C3a","C3wu","C3bp","C50f","C3bm","C1","C3bh","C3cz","C50bj","C3wv","C3b","C50u","C50aj","C3bd","C3ah","298_C","C3ad","C21","C50v","40872_C","48186_C","C3ss","C3jv","40786_C","C3su","37134_C","C50aq","37138_C","21216_C","C50ax","C3st","21223_C","21173_C","1079331_C","TotalAbundance","Sitecode","OTU_PC1","OTU_PC2","OTU_PC3","OTU_PC4","OTU_PC5","OTU_PC6"
"Hicks",41,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_41_2021",9445,1079,0,263,1232,0,85,0,900,257,107,0,0,389,0,0,0,254,0,0,188,279,0,0,0,0,0,251,234,0,0,0,0,0,0,0,221,217,0,124,0,0,0,0,98,105,0,0,15728,"HICK",-2.41273414250059,1.86328501285983,1.98753819946306,0.877412613673277,0.536238497146275,0.396995697711625
"Pelorus",245,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_245_2021",825,244,0,6800,5754,0,0,0,306,801,0,0,0,189,0,0,0,292,0,0,0,0,0,0,284,134,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15731,"PAPE",5.46462907139997,-2.22314906310246,3.75836891969894,0.293328590177271,0.365361541842494,-0.186500852632771
"Hicks",12,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_12_2021",9050,269,0,382,1015,0,0,0,1538,250,313,0,0,794,177,0,0,268,0,0,225,131,0,0,0,0,233,250,147,0,0,0,0,0,93,147,184,0,0,89,0,101,0,0,75,0,0,0,15731,"HICK",-2.67358024614213,0.00619556565463351,-0.59491266368048,-0.136231085656483,-0.379006768652325,-1.70228218746738
"Fitzroy Island",364,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Fitzroy Island_364_2021",3281,595,107,3093,3523,76,0,0,779,1192,223,446,0,467,87,281,0,343,0,0,203,0,116,97,444,0,112,0,0,0,85,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"FITZ",4.60774006251418,-0.337669606731119,2.03797667163401,-1.79472471158124,0.939295356734941,0.302496003330799
"Sykes",157,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_157_2021",1556,10504,0,112,349,0,0,308,593,1058,0,254,0,235,0,109,0,236,114,0,132,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"SYKE",4.42263340757599,4.27640981717847,-0.0201372930391595,-0.767738814165395,-0.00267091585748896,0.0805453221743589
"Kelso",218,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_218_2021",8701,207,0,467,1218,0,92,0,1706,214,203,0,0,1042,116,0,0,187,0,0,0,179,0,0,0,0,151,275,103,0,0,0,0,0,84,106,220,0,130,78,0,0,0,0,114,0,135,0,15728,"KELS",-3.32226889191948,0.0668271547953009,0.47917168953709,0.888964403432903,-0.487575109889471,-1.4434084860477
"Hicks",42,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_42_2021",8991,681,23,164,740,0,104,0,1971,269,397,0,0,821,191,0,0,257,0,0,0,0,0,0,0,0,270,225,319,77,0,0,0,0,0,0,68,0,0,159,0,0,0,0,0,0,0,0,15727,"HICK",-2.25285694240187,-0.496097822066391,-1.52587112698278,-0.706178707024835,-0.754928954361259,-1.38830795102323
"Hicks",32,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_32_2021",10673,254,0,212,542,0,65,0,971,139,256,0,0,703,135,0,0,114,0,0,210,140,0,0,0,0,120,193,329,0,0,0,0,0,0,0,148,300,0,139,0,0,0,0,87,0,0,0,15730,"HICK",-3.149115004038,1.02787557150487,0.418223765313013,0.106753217694332,-0.3837057003354,-1.33726793696146
"Pelorus",246,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_246_2021",2432,1421,159,3597,3393,142,0,103,1357,795,193,0,0,244,249,0,0,475,142,0,224,0,0,0,201,173,0,0,0,92,185,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",4.92976798747179,-2.40432061514892,0.21519362165534,-0.359335615987518,-0.278543305128987,0.219064457353339
"North Direction",96,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_96_2021",9163,367,0,141,1419,0,0,0,1260,857,236,0,0,603,145,0,0,335,0,0,0,77,81,0,0,0,110,187,102,0,0,0,0,0,0,114,171,0,0,82,0,86,0,0,0,68,0,128,15732,"NDIR",-1.23829271171684,0.697496996158475,0.536895804419953,-0.0813704877935008,0.798553989660027,0.169081280610692
"Fitzroy Island",365,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Fitzroy Island_365_2021",4319,491,0,3059,3143,0,0,0,1114,646,293,0,0,713,212,0,0,399,0,0,372,0,129,0,205,137,144,108,0,0,149,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,15727,"FITZ",3.11165274998516,-2.49869110712584,0.410736851863517,0.310951722879717,0.0143100119674545,-0.231789279643192
"Davies",349,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_349_2021",7293,380,0,1062,1826,0,0,0,1438,225,264,0,0,1231,128,0,0,272,0,0,0,126,305,0,0,0,120,195,110,0,104,0,0,0,89,91,138,0,0,95,0,0,0,0,102,0,136,0,15730,"OCDA",-1.59352208502302,-1.31961714686997,0.494762659863923,0.679975660064037,-0.281076837079519,-0.826832879130218
"Kelso",220,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_220_2021",7512,190,0,958,1686,0,84,0,1352,406,244,0,0,1118,207,0,0,309,0,0,100,88,260,0,0,66,171,226,78,0,0,0,0,0,0,76,192,0,76,100,0,0,0,0,100,0,126,0,15725,"KELS",-1.95323101590417,-0.67468130670335,0.163496968300752,0.656826364164905,-0.151079406287151,-1.00025382595375
"East Cay",40,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","East Cay_40_2021",7794,352,5,450,1539,3,0,0,1926,411,344,0,4,1076,205,0,0,378,0,0,84,197,0,0,0,0,248,315,0,0,0,0,0,0,0,0,161,0,0,0,0,0,122,0,0,0,114,0,15728,"ECAY",-1.87131641848525,-0.459837645633051,-0.886126845129694,1.39008774398907,-0.192334920274682,0.98310547160788
"Hicks",5,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_5_2021",8397,460,0,467,1204,0,0,0,1798,379,363,0,0,787,196,0,0,349,0,0,69,0,74,0,0,0,256,196,224,0,0,0,0,0,108,0,169,0,0,111,0,0,0,0,0,0,122,0,15729,"HICK",-1.59114921452973,-0.78179120330217,-1.00866952688069,-0.01657046653477,-0.775998744693412,-1.71437324521468
"Hicks",34,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_34_2021",8542,308,0,506,958,0,329,0,1277,202,301,0,0,940,157,0,0,197,0,0,293,139,128,0,0,0,222,215,130,0,0,0,0,0,0,130,196,212,84,84,0,103,0,0,79,0,0,0,15732,"HICK",-3.26000993172664,0.334893484103538,-0.304874393427711,0.38942734509373,-0.308329886733926,-1.70876502756669
"Pelorus",247,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_247_2021",4560,384,10,2928,3230,0,0,0,1188,550,235,0,0,766,164,0,0,385,0,0,260,0,180,0,0,88,154,126,90,0,105,0,0,0,109,0,98,118,0,0,0,0,0,0,0,0,0,0,15728,"PAPE",1.68055156762073,-2.00555673758153,0.302100710230928,0.346758552282219,-0.12113078551907,-0.849930618201013
"No Name",101,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_101_2021",8832,358,8,200,1297,0,0,0,1183,526,280,0,0,777,229,0,0,270,0,0,391,0,0,0,0,0,141,239,151,0,0,0,0,0,0,139,252,192,0,133,0,133,0,0,0,0,0,0,15731,"NONA",-2.38020286231358,0.63094036065332,-0.82170344296234,-0.623242764645873,-0.1933085393075,-2.27538469634291
"Fitzroy Island",366,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Fitzroy Island_366_2021",4236,667,5,3244,2979,0,0,0,1086,619,272,0,0,473,181,0,0,383,0,0,583,0,85,0,181,103,162,105,79,0,107,0,0,0,0,0,92,85,0,0,0,0,0,0,0,0,0,0,15727,"FITZ",2.39314616081296,-1.38039246657105,0.266541334290568,0.257734338344785,-0.0876661273618521,-0.762450784404392
"Davies",350,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_350_2021",8896,480,0,454,1026,0,0,0,1621,187,221,0,0,941,102,0,0,189,0,0,155,150,0,0,0,0,157,265,98,0,0,0,0,0,0,119,179,0,119,82,0,0,0,0,140,0,149,0,15730,"OCDA",-3.26692947282503,0.615375265049726,0.359931869755605,0.873040458686045,-0.528319105830945,-1.41485522764376
"Mackay",296,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_296_2021",8540,322,0,167,1775,0,250,0,944,573,195,0,0,731,104,0,0,283,0,0,122,642,106,0,0,0,108,312,0,0,0,0,0,0,0,0,0,0,0,83,0,0,136,0,86,140,0,109,15728,"MACK",-2.33710812404928,1.27394961751426,2.24696944771627,2.6813799994842,1.73635551573379,5.10650526122
"East Cay",41,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","East Cay_41_2021",6993,1156,10,286,1232,0,0,0,1770,407,413,0,0,913,238,0,0,412,87,0,681,135,77,0,0,0,282,243,0,83,72,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,131,0,15728,"ECAY",-0.508142029443081,-0.428500310640361,-2.49248089537653,0.531239153620395,-0.803507909466,0.0736871587291506
"St Crispin",255,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","St Crispin_255_2021",9314,467,0,281,1143,0,0,0,913,412,265,0,0,700,183,0,0,270,0,0,296,282,171,0,0,0,136,239,0,0,0,0,0,0,0,191,102,0,0,131,0,0,97,0,0,0,0,136,15729,"STCR",-2.01533163216302,0.872001738830518,0.717743167677513,0.807907401298505,0.597344820950713,1.24524094230371
"Hicks",7,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_7_2021",7174,1001,0,266,1198,0,0,0,1764,497,484,0,0,844,285,0,0,405,85,0,457,157,89,0,0,0,260,263,0,119,82,0,0,0,0,81,0,0,0,0,0,0,0,0,116,0,103,0,15730,"HICK",-0.86939302248988,-0.683313155392526,-2.43437592011416,0.32092549435324,-0.423066434122451,0.842035166820607
"Hicks",35,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_35_2021",8084,159,0,411,1300,0,0,0,1599,330,343,0,0,1124,202,0,0,326,0,0,169,193,119,0,0,0,198,246,70,0,0,0,0,0,0,126,69,178,85,174,0,0,102,0,122,0,0,0,15729,"HICK",-3.15475883613596,0.00345582982317103,-0.24854512899061,1.18990954583061,0.47886246049546,-0.131849377718337
"Pelorus",248,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_248_2021",2794,1631,0,4126,3619,0,0,94,1322,417,88,0,0,333,0,0,0,461,82,0,268,0,0,0,0,179,77,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,15730,"PAPE",4.31558912476961,-1.67412836691682,1.55961911574401,0.530878704346145,-0.225710179239115,-0.863588131328496
"No Name",104,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_104_2021",7165,873,76,334,1028,6,0,218,1573,321,389,0,15,1249,274,0,0,307,0,0,419,76,198,0,0,0,298,177,116,0,0,0,0,0,0,102,177,0,0,103,0,126,0,0,0,0,110,0,15730,"NONA",-2.29449966832147,-0.333357159442831,-1.82319058789369,0.00571180954761593,-0.782008499017868,-1.84617050504887
"Pelorus",237,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_237_2021",4316,1399,0,2045,2779,0,214,0,1695,498,200,0,0,729,128,0,0,595,96,0,313,0,162,0,0,74,159,117,0,0,123,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,15728,"PAPE",2.29793929926138,-1.20720393026341,-0.414869132181319,0.585121203435367,-0.0985292180199891,-0.484416734760953
"Sykes",160,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_160_2021",1314,10378,0,225,396,0,131,0,370,1225,0,0,0,198,0,0,0,386,317,0,149,0,0,0,0,0,0,0,0,0,0,258,188,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,15730,"SYKE",6.63537471740317,6.61265428964021,-2.03302744656673,0.00549062031721661,0.623147675301299,0.0528476307657502
"Davies",351,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_351_2021",9418,358,0,323,883,0,85,0,1670,132,185,0,0,880,74,0,0,151,0,0,87,145,0,0,0,0,127,260,124,0,0,0,0,0,0,127,215,0,104,112,0,0,0,0,122,0,146,0,15728,"OCDA",-3.52646904397304,0.762928463965073,0.639379040633662,0.717143256259413,-0.62187223588653,-1.6069830923115
"Mackay",294,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_294_2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sykes",125,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_125_2021",4106,5725,0,326,803,0,0,0,1313,615,175,0,0,557,127,0,0,537,401,0,499,0,132,0,0,0,125,100,0,0,0,0,106,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,15729,"SYKE",3.52805242021191,2.93434352213039,-2.2317863456833,0.463514342200882,-0.0528374396688918,-0.431681447534599
"Pelorus",250,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_250_2021",2669,325,0,4327,3871,0,0,0,1650,682,129,0,0,535,65,0,0,474,0,0,0,0,178,0,192,141,77,81,0,0,133,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",4.09014472525487,-3.24197002275573,1.56496846502529,0.628276780030473,0.19563535458907,-0.646950720814061
"No Name",105,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_105_2021",8453,388,0,311,1090,0,0,0,1686,365,355,0,0,993,246,0,0,306,0,0,205,0,99,0,0,0,244,131,99,0,0,0,0,0,0,180,250,0,0,151,0,180,0,0,0,0,0,0,15732,"NONA",-2.52960991497897,-0.238489768495724,-1.37919204891078,-0.823548179301734,-0.384413682034879,-2.62083214768257
"Martin",147,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_147_2021",1828,717,0,5076,4019,0,0,0,564,653,126,0,0,498,0,0,0,604,0,0,90,0,185,0,326,407,129,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,15728,"MART",6.59861238789604,-5.14416731545891,3.21336467370997,0.54168003079722,0.736953600481113,-0.749148178022773
"Sykes",161,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_161_2021",4050,6612,0,193,643,0,0,0,834,551,251,0,0,716,135,0,0,326,172,0,431,0,116,0,0,0,165,105,0,0,0,0,84,0,0,0,69,81,0,0,195,0,0,0,0,0,0,0,15729,"SYKE",2.77094993274504,3.2408068632999,-2.15083016010839,0.365883758124494,-0.248303120477042,-0.478273979076233
"Davies",352,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_352_2021",9301,658,0,71,1082,0,91,0,1146,285,208,0,0,715,0,0,0,227,0,0,186,193,0,0,0,0,197,230,103,0,0,0,0,0,0,147,230,196,116,117,0,75,0,0,154,0,0,0,15728,"OCDA",-3.47660449910549,1.17613452066941,0.604020212874887,0.576938284090931,0.0717890338520523,-1.80249199963833
"Mackay",269,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_269_2021",7994,267,0,1283,1472,0,0,0,1300,281,318,0,0,894,179,0,0,257,0,0,216,118,146,0,0,0,201,203,97,0,0,0,0,0,0,198,128,0,0,76,0,101,0,0,0,0,0,0,15729,"MACK",-1.8149211784209,-0.222245970254062,-0.303075635036579,-0.271545231128457,-0.323398876767682,-1.46536278387457
"Sykes",126,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_126_2021",3028,6610,0,667,897,0,0,0,842,644,147,0,0,721,107,0,0,557,384,0,510,0,200,0,0,0,123,85,0,0,0,0,111,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,15726,"SYKE",3.99291825199175,3.01577730535179,-2.01594188678624,0.514793466965305,0.0836583543220892,-0.371218418312471
"St Crispin",257,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","St Crispin_257_2021",8829,710,9,177,672,0,0,0,1609,266,353,0,0,806,169,0,0,191,0,0,308,71,0,0,0,0,203,254,141,0,0,0,0,74,0,260,208,0,0,115,0,165,0,0,0,0,139,0,15729,"STCR",-3.55084942631648,0.622266865661692,-0.893149040892781,-0.33937083796857,-0.682889127163053,-2.06842596106941
"Chicken",309,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_309_2021",7534,613,87,248,1163,13,0,144,1730,287,372,0,18,1260,234,0,0,294,0,0,262,135,151,0,0,0,287,242,103,82,0,0,0,0,0,82,124,0,0,85,0,0,0,0,70,0,110,0,15730,"OCCH",-2.38408216683429,-0.644351368998535,-1.66178662410165,0.33240499689226,-0.722046238889244,-0.471415184792708
"Hicks",9,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Hicks_9_2021",6785,1617,0,389,1167,0,0,173,1510,387,341,0,0,938,193,0,0,551,92,0,333,0,173,0,0,0,191,216,108,0,89,0,0,0,0,94,152,0,0,125,0,0,0,0,0,0,0,104,15728,"HICK",-0.470089211192375,-0.0330864685753614,-1.15209414721932,0.081290093316356,0.27231958172939,-0.911883608280085
"No Name",117,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_117_2021",6859,76,0,1116,2605,0,0,0,677,1100,293,0,0,836,203,0,0,399,0,0,0,0,242,0,199,78,103,231,0,0,94,0,0,0,0,127,106,0,0,107,0,68,0,0,0,85,0,124,15728,"NONA",0.686383009394702,-1.10028350292881,1.11660377330088,0.0148267653309541,1.53244589723025,0.95969023739169
"No Name",106,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_106_2021",6778,1161,1,263,1740,0,0,0,1374,906,397,0,0,725,225,0,0,574,88,92,269,0,0,0,0,0,170,281,86,0,84,0,0,0,0,140,156,0,0,122,0,96,0,0,0,0,0,0,15728,"NONA",-0.371932428909002,-0.179312968899987,-1.86549006640658,-1.02419415594734,0.29225939195259,-0.998136754078896
"Sykes",132,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_132_2021",2422,6622,0,782,880,0,0,199,600,1128,212,0,0,625,127,0,0,496,288,0,439,0,250,0,0,0,152,0,0,0,0,263,171,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,15728,"SYKE",4.90010162852748,3.62345790077728,-2.48195046654118,0.229173181021581,0.725590894492529,-0.0743049148742994
"Pelorus",229,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_229_2021",3184,429,0,3018,3285,0,0,0,1233,848,627,0,0,657,594,0,0,436,118,241,0,0,159,0,0,260,171,0,0,159,217,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",3.25157255157476,-4.92367199134298,-3.06092199098356,-2.21667980071774,-0.17232133947956,2.22713438466727
"Davies",356,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_356_2021",7854,1365,0,304,1081,0,0,104,1657,242,241,0,0,936,99,0,0,258,81,0,201,115,68,0,0,0,165,223,96,0,0,0,0,0,0,104,158,0,83,69,0,0,0,0,110,0,116,0,15730,"OCDA",-2.16805065555664,0.70901100292715,-0.171587238710554,0.754893689297556,-0.446656483336871,-1.32073015281935
"Mackay",270,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_270_2021",3623,690,0,3103,3422,0,0,0,686,840,225,0,0,1004,152,0,0,531,0,0,154,0,433,0,270,142,150,86,0,0,135,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,15732,"MACK",3.59644717035853,-2.89282778823611,0.962227508168506,0.554541980202591,0.76191332947088,0.0301689881923902
"Sykes",129,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_129_2021",1774,8046,0,439,636,0,0,0,821,1566,108,0,0,350,0,0,0,576,416,0,109,0,0,0,171,0,0,0,0,0,0,348,223,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,15728,"SYKE",7.35605655824116,6.00525184411848,-2.60892247510819,0.035322334935448,1.46733652980372,0.0113878284170771
