"Site_year","Collection.date","Site","Site_geno_year","Site.name","Genotype","Depth_corrected","Time","Health.Chart","Health.Chart.num","SampleYear","Tide_adjust","fvfm_ED50","fvfm_ED50CIrange","LowerCI_fvfmED50","UpperCI_fvfmED50","fvfm_ed50_std_error","ndvi_ED50","ndvi_ED50CIrange","LowerCI_ndviED50","UpperCI_ndviED50","ndvi_ed50_std_error","RelativeNDVI9C","RelativeFvFm9C","Lat","Lon","Km_to_coastline","Subregion","Shelf.pos","Region","acuteHeatStress","naturalBleaching","resampled","subproject","Trip","RelativeFvFm9C.adj","RelativeNDVI9C.adj","ndvi_ED50.adj","fvfm_ED50.adj","Sitename_geno_year"
"Martin_2021","2021-03-27","Martin","Martin_154_2021","Martin",154,0.7,"2021-03-27 14:29:00","C1/C2",1,2021,0.610145496894801,NA,NA,NA,NA,NA,36.3565382561875,2.13216359787195,35.2904564572516,37.4226200551235,0.541491133439345,0.104138824690359,0.425174091007178,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.379780224759109,0.247430678430523,35.8378713321777,NA,"Martin_154_2021"
"Martin_2021","2021-03-27","Martin","Martin_155_2021","Martin",155,0.4,"2021-03-27 14:35:00","C3/C4",3.5,2021,0.610547064336404,37.9720368431561,1.21982986581374,37.3621219102493,38.581951776063,0.309791920892887,36.205167560206,0.920339010700928,35.7449980548556,36.6653370655565,0.233732258889647,0.219125898231834,0.64822133305676,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.602827466808691,0.362417751971998,35.6865006361962,37.0511094628204,"Martin_155_2021"
"Martin_2021","2021-03-27","Martin","Martin_156_2021","Martin",156,0.6,"2021-03-27 14:43:00","C4",4,2021,0.614919200303244,37.4209994223458,0.219330717071983,37.3113340638098,37.5306647808818,0.0557019352098076,36.2518384835439,1.58271734089845,35.4604798130946,37.0431971539931,0.401951992657873,0.131522056299029,0.484323422281658,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.438929556033589,0.274813910039193,35.7331715595341,36.5000720420101,"Martin_156_2021"
"Martin_2021","2021-03-27","Martin","Martin_157_2021","Martin",157,0.2,"2021-03-27 14:47:00","E1/E2",1,2021,0.618738438178409,37.5221819997497,0.334874295268605,37.3547448521154,37.689619147384,0.0850457544091284,36.4009154261262,1.62111345746992,35.5903586973913,37.2114721548612,0.411703194067888,0.14332192134147,0.530229653704181,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.484835787456112,0.286613775081634,35.8822485021164,36.601254619414,"Martin_157_2021"
"Martin_2021","2021-03-27","Martin","Martin_158_2021","Martin",158,0.4,"2021-03-27 14:50:00","C2",2,2021,0.622313569898569,37.390047321752,0.349888554984531,37.2151030442597,37.5649915992442,0.0888588241564215,35.9966476034638,1.31212722247243,35.3405839922276,36.6527112147001,0.333232054811531,0.136304103826496,0.474109697183489,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.42871583093542,0.27959595756666,35.477980679454,36.4691199414163,"Martin_158_2021"
"Martin_2021","2021-03-27","Martin","Martin_159_2021","Martin",159,0,"2021-03-27 15:00:00","C3/C4",3.5,2021,0.638590562474764,36.6803365446231,0.856415074830906,36.2521290072077,37.1085440820386,0.217497930284325,36.3322987345815,1.71384082894669,35.4753783201081,37.1892191490548,0.435252535934488,0.079524785424307,0.371588131918387,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.326194265670318,0.222816639164471,35.8136318105717,35.7594091642874,"Martin_159_2021"
"Martin_2021","2021-03-27","Martin","Martin_160_2021","Martin",160,0.7,"2021-03-27 15:06:00","C3/C4",3.5,2021,0.651533835128588,37.1690317378389,0.652633084135573,36.8427151957711,37.4953482799067,0.165744799696092,36.1983246623361,1.19692901663589,35.5998601540181,36.796789170654,0.303975947488967,0.166642443539133,0.436362539320217,-14.7801,145.3681,16.686,"Cooktown","Inshore","North","Y","N","N","ECT",2,0.390968673072148,0.309934297279297,35.6796577383263,36.2481043575032,"Martin_160_2021"
"NoName_2021","2021-03-25","NoName","NoName_97_2021","No Name",97,1.4,"2021-03-25 08:59:00","C4/C5",4.5,2021,2.17103063884412,35.9101544514585,1.13052673913826,35.3448910818893,36.4754178210276,0.287241478027362,35.4265465037326,1.60577658003614,34.6236582137145,36.2294347937506,0.408018889054326,0.0412680853246151,0.239519049365226,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.376436924301587,0.188698276206639,35.4173030718559,36.0515768959381,"No Name_97_2021"
"NoName_2021","2021-03-25","NoName","NoName_98_2021","No Name",98,1.5,"2021-03-25 09:04:00","C4",4,2021,2.14095131915598,35.4539402829065,1.00066475424488,34.9536079057841,35.9542726600289,0.254246461466519,34.9315759648396,1.04090268087704,34.4111246244011,35.4520273052781,0.26448757613314,0.0554976950924991,0.0941873589865402,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.231105233922901,0.202927885974523,34.9223325329629,35.5953627273861,"No Name_98_2021"
"NoName_2021","2021-03-25","NoName","NoName_99_2021","No Name",99,0.3,"2021-03-25 09:06:00","C3",3,2021,2.12869157264566,35.7526700599146,1.07109802006056,35.2171210498843,36.2882190699449,0.272141973951798,36.3511926803369,2.7394089953693,34.9814881826523,37.7208971780216,0.696068574453153,0.0797058242517111,0.142641681903312,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.279559556839673,0.227136015133735,36.3419492484602,35.8940925043942,"No Name_99_2021"
"NoName_2021","2021-03-25","NoName","NoName_100_2021","No Name",100,0.2,"2021-03-25 09:13:00","C3/C4",3.5,2021,2.08481498898456,35.9815446961222,1.14023232784082,35.4114285322018,36.5516608600426,0.289707450345871,35.6688067203102,1.13814736980979,35.0997330354053,36.2378804052151,0.289196910194969,0.0846022067158853,0.252296723687631,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.389214598623992,0.232032397597909,35.6595632884335,36.1229671406018,"No Name_100_2021"
"NoName_2021","2021-03-25","NoName","NoName_101_2021","No Name",101,0,"2021-03-25 09:15:00","C4",4,2021,2.07201582396355,35.8016393695359,1.19451871143889,35.2043800138164,36.3988987252553,0.303500402358094,34.4528290804923,1.34528723102747,33.7801854649786,35.1254726960061,0.341829995708646,0.13993546454792,0.287432939635151,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.424350814571512,0.287365655429944,34.4435856486156,35.9430618140155,"No Name_101_2021"
"NoName_2021","2021-03-25","NoName","NoName_102_2021","No Name",102,0.7,"2021-03-25 09:37:00","C3",3,2021,1.92466037990933,36.4625786597972,1.08153883064963,35.9218092444724,37.003348075122,0.274794749655003,36.0693301116608,1.19687342367867,35.4708933998214,36.6677668235001,0.304118873534091,0.149760087776556,0.324419885665428,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.461337760601789,0.29719027865858,36.0600866797841,36.6040011042768,"No Name_102_2021"
"NoName_2021","2021-03-25","NoName","NoName_103_2021","No Name",103,0,"2021-03-25 09:19:00","C4",4,2021,2.04608834876731,36.5624169865002,1.48169336198177,35.8215703055093,37.303263667491,0.376465037530549,35.3907850707108,1.26351588574416,34.7590271278387,36.0225430135829,0.321052352122498,0.07819823094769,0.395097951442465,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.532015826378826,0.225628421829714,35.3815416388341,36.7038394309798,"No Name_103_2021"
"NoName_2021","2021-03-25","NoName","NoName_104_2021","No Name",104,0,"2021-03-25 09:26:00","C4",4,2021,1.99972978192337,36.1538789215851,1.16851666100796,35.5696205910811,36.738137252089,0.296893864769061,35.727951385888,1.393934068124,35.030984351826,36.42491841995,0.354190886180523,0.0833099486649935,0.289826080201368,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.426743955137729,0.230740139547017,35.7187079540113,36.2953013660647,"No Name_104_2021"
"NoName_2021","2021-03-25","NoName","NoName_105_2021","No Name",105,0.9,"2021-03-25 09:30:00","C4",4,2021,1.97272330466858,35.917121772872,1.01559637181558,35.4093235869642,36.4249199587798,0.258040250460503,34.8555333224118,1.29952925625747,34.2057686942831,35.5052979505406,0.33020314907061,0.199769263140101,0.175833018,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.312750892936361,0.347199454022125,34.8462898905351,36.0585442173516,"No Name_105_2021"
"NoName_2021","2021-03-25","NoName","NoName_106_2021","No Name",106,0.7,"2021-03-25 09:37:00","C3",3,2021,1.92466037990933,35.7040594953599,1.04048068480256,35.1838191529586,36.2242998377612,0.264362796044453,34.7607806265377,1.09768411359482,34.2119385697403,35.3096226833351,0.278915422064172,0.112304551351926,0.137940764892292,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.274858639828653,0.25973474223395,34.751537194661,35.8454819398395,"No Name_106_2021"
"NoName_2021","2021-03-25","NoName","NoName_107_2021","No Name",107,0.1,"2021-03-25 09:38:00","C3",3,2021,1.91771807866704,35.5528616685422,1.10236862885648,35.001677354114,36.1040459829705,0.280087134007194,35.9860499643059,1.4241648630849,35.2739675327634,36.6981323958483,0.361872362874437,0.122357300341614,0.106306481614525,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.243224356550886,0.269787491223638,35.9768065324292,35.6942841130218,"No Name_107_2021"
"NoName_2021","2021-03-25","NoName","NoName_108_2021","No Name",108,0,"2021-03-25 09:40:00","C4",4,2021,1.90378083895081,35.5693396502488,1.09862077082603,35.0200292648357,36.1186500356618,0.279134887374863,35.4612650575358,1.48205229097566,34.720238912048,36.2022912030236,0.376581236021452,0.060204912443192,0.0701654826924048,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.207083357628766,0.207635103325216,35.4520216256591,35.7107620947284,"No Name_108_2021"
"NoName_2021","2021-03-25","NoName","NoName_109_2021","No Name",109,0,"2021-03-25 09:41:00","C3",3,2021,1.89678680484439,NA,NA,NA,NA,NA,36.5797850740196,1.5812252115489,35.7891724682452,37.3703976797941,0.401780523007974,0.186698582402752,0.247545734804034,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.384463609740395,0.334128773284776,36.5705416421429,NA,"No Name_109_2021"
"NoName_2021","2021-03-25","NoName","NoName_110_2021","No Name",110,-0.1,"2021-03-25 09:44:00","C3",3,2021,1.87570849461813,37.0596294546149,1.60303294767294,36.2581129807784,37.8611459284514,0.407294703676906,36.6123942983268,1.64162581541645,35.7915813906186,37.4332072060351,0.417127980178941,0.124643435543995,0.262030398525321,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.398948273461682,0.272073626426019,36.6031508664501,37.2010518990945,"No Name_110_2021"
"NoName_2021","2021-03-25","NoName","NoName_111_2021","No Name",111,0.5,"2021-03-25 09:48:00","C4",4,2021,1.84739664421545,36.5641629226574,1.09347700092195,36.0174244221964,37.1109014231184,0.277827970856454,35.5114035861185,1.34204841831151,34.8403793769627,36.1824277952742,0.341007031429152,0.121380236762667,0.297220019651692,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.434137894588053,0.268810427644691,35.5021601542418,36.705585367137,"No Name_111_2021"
"NoName_2021","2021-03-25","NoName","NoName_113_2021","No Name",113,1.6,"2021-03-25 09:50:00","C5",5,2021,1.83316008019007,36.1006573640945,1.12854769431986,35.5363835169346,36.6649312112544,0.286738647144164,33.7266780896334,0.96734770924823,33.2430042350093,34.2103519442575,0.245797667349107,0.133239993322586,0.213294050302345,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.350211925238706,0.28067018420461,33.7174346577567,36.2420798085741,"No Name_113_2021"
"NoName_2021","2021-03-25","NoName","NoName_112_2021","No Name",112,1.9,"2021-03-25 09:47:00","C3",3,2021,1.85449545712784,36.2355779612929,1.13136945975243,35.6698932314167,36.8012626911691,0.287455594426735,36.2664331888949,1.6433322538857,35.4447670619521,37.0880993158378,0.417561576693627,0.201483607775126,0.276000731011893,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.412918605948254,0.34891379865715,36.2571897570182,36.3770004057725,"No Name_112_2021"
"NoName_2021","2021-03-25","NoName","NoName_114_2021","No Name",114,0,"2021-03-25 09:58:00","C5",5,2021,1.77576258986015,35.1393401620179,1.17496968973002,34.5518553171528,35.7268250068829,0.298533434576398,35.6319662486159,1.40606744600994,34.9289325256109,36.3349999716209,0.357273909950487,0.129750399271935,0.192285600675746,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.329203475612107,0.277180590153959,35.6227228167392,35.2807626064975,"No Name_114_2021"
"NoName_2021","2021-03-25","NoName","NoName_115_2021","No Name",115,-0.1,"2021-03-25 10:01:00","C3",3,2021,1.75408569563107,36.6087143421807,1.14439157724911,36.0365185535561,37.1809101308052,0.290764222296645,35.1320226420975,1.07399061103425,34.5950273365803,35.6690179476146,0.272895034973736,0.082508621380253,0.279396973297199,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.41631484823356,0.229938812262277,35.1227792102208,36.7501367866603,"No Name_115_2021"
"NoName_2021","2021-03-25","NoName","NoName_116_2021","No Name",116,0,"2021-03-25 10:07:00","C3",3,2021,1.7105534941464,35.7518843348074,1.18619732391286,35.158785672851,36.3449829967638,0.301386124500291,35.6756480018036,1.52588392514757,34.9127060392298,36.4385899643774,0.38771861023814,0.0646848949010012,0.135413552366919,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.27233142730328,0.212115085783025,35.6664045699269,35.893306779287,"No Name_116_2021"
"NoName_2021","2021-03-25","NoName","NoName_117_2021","No Name",117,0.3,"2021-03-25 10:09:00","C3",3,2021,1.69600370397985,36.6315800653872,1.24818417693426,36.00748797692,37.2556721538543,0.317135593012378,36.8415605795101,1.86999118521238,35.9065649869039,37.7765561721163,0.475154349252352,0.259531281896297,0.365783859168517,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.502701734104878,0.406961472778321,36.8323171476334,36.7730025098668,"No Name_117_2021"
"NoName_2021","2021-03-25","NoName","NoName_118_2021","No Name",118,0.2,"2021-03-25 10:15:00","D2",2,2021,1.65229002718856,37.1791393416474,0.693967703745059,36.8321554897749,37.52612319352,0.176321622502203,36.4084496708789,2.88421143542104,34.9663439531684,37.8505553885894,0.732862068303296,0.0690807832564833,0.256886115499374,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.393803990435735,0.216510974138507,36.3992062390022,37.320561786127,"No Name_118_2021"
"NoName_2021","2021-03-25","NoName","NoName_119_2021","No Name",119,0.3,"2021-03-25 10:16:00","D4",4,2021,1.645,36.3953134605068,1.21301167521017,35.7888076229017,37.0018192981119,0.30819904951333,34.5473083397085,0.950801622878473,34.0719075282693,35.0227091511477,0.241593398920536,0.0716073616313525,0.302711365703186,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.439629240639547,0.219037552513376,34.5380649078318,36.5367359049864,"No Name_119_2021"
"NoName_2021","2021-03-25","NoName","NoName_120_2021","No Name",120,0,"2021-03-25 10:17:00","C3",3,2021,1.63770997281144,37.2080156005829,0.710802415068102,36.8526143930489,37.563416808117,0.180598944917668,35.2943069878574,1.07428302859199,34.7571654735614,35.8314485021534,0.272969336647168,0.0844558362069349,0.293696622027977,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.430614496964338,0.231886027088959,35.2850635559807,37.3494380450625,"No Name_120_2021"
"NoName_2021","2021-03-25","NoName","NoName_121_2021","No Name",121,0.1,"2021-03-25 15:27:00","C3",3,2021,1.07555467752749,NA,NA,NA,NA,NA,35.2572911119286,1.07740176626677,34.7185902287952,35.795991995062,0.2737617905272,0.0730477371005506,0.306146264744666,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.443064139681027,0.220477927982574,35.2480476800519,NA,"No Name_121_2021"
"NoName_2021","2021-03-25","NoName","NoName_122_2021","No Name",122,-0.2,"2021-03-25 15:29:00","C4",4,2021,1.08583142941686,35.6474204887564,1.05612208140656,35.1193594480531,36.1754815294597,0.268336923965007,35.374263118868,1.19112340840806,34.7787014146639,35.969824823072,0.302657826666223,0.0874093197672098,0.11963567228819,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.256553547224551,0.234839510649234,35.3650196869913,35.788842933236,"No Name_122_2021"
"NoName_2021","2021-03-25","NoName","NoName_123_2021","No Name",123,-0.2,"2021-03-25 16:20:00","C3",3,2021,1.36444941062404,37.0753531950828,2.19774395239675,35.9764812188844,38.1742251712812,0.558397426047022,36.4601801549257,2.21737794041969,35.3514911847158,37.5688691251355,0.563423389724149,0.083004191801932,0.264698532041885,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.401616406978246,0.230434382683956,36.450936723049,37.2167756395624,"No Name_123_2021"
"NoName_2021","2021-03-25","NoName","NoName_124_2021","No Name",124,-0.1,"2021-03-25 16:24:00","C5",5,2021,1.38649458864244,NA,5.36074077477625,33.9086246961406,39.2693654709168,1.36204394832978,36.5065068216408,2.59144450343375,35.210784569924,37.8022290733577,0.658471620823605,0.0922810779526048,0.178243127716217,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.315161002652578,0.239711268834629,36.4972633897641,NA,"No Name_124_2021"
"NoName_2021","2021-03-25","NoName","NoName_125_2021","No Name",125,0,"2021-03-25 16:27:00","C2",2,2021,1.40293363749951,36.6298213125505,1.07799556982842,36.0908235276363,37.1688190974648,0.273894486582853,36.6012378457719,2.05904016793639,35.5717177618037,37.6307579297401,0.523190643259185,0.128731793197248,0.349878336470588,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.486796211406949,0.276161984079272,36.5919944138952,36.7712437570301,"No Name_125_2021"
"NoName_2021","2021-03-25","NoName","NoName_126_2021","No Name",126,0,"2021-03-25 16:29:00","C4",4,2021,1.41383955668206,36.3993062020428,1.14600475659185,35.8263038237469,36.9723085803388,0.291174094971648,36.3604145896063,2.12003186291908,35.3003986581468,37.4204305210658,0.538688293391694,0.112905445752274,0.330749301074786,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.467667176011147,0.260335636634298,36.3511711577296,36.5407286465224,"No Name_126_2021"
"NoName_2021","2021-03-25","NoName","NoName_127_2021","No Name",127,0.8,"2021-03-25 16:40:00","C2/C3",2.5,2021,1.47284933427541,36.2751046462987,1.25614243340047,35.6470334295985,36.903175862999,0.319157607415699,35.2106853052576,1.2589251520285,34.5812227292433,35.8401478812718,0.319885872243606,0.0486443656838878,0.295718313779162,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.432636188715523,0.196074556565912,35.2014418733809,36.4165270907783,"No Name_127_2021"
"NoName_2021","2021-03-25","NoName","NoName_128_2021","No Name",128,-0.2,"2021-03-25 16:43:00","C5",5,2021,1.48859671083895,36.8513286169902,1.92216983320695,35.8902437003867,37.8124135335937,0.488380225602473,NA,7.52027141988837,32.3170874498823,39.8373588697707,1.91085909975147,0.0425456969169755,0.441037587754406,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.577955462690767,0.189975887798999,NA,36.9927510614698,"No Name_128_2021"
"NoName_2021","2021-03-25","NoName","NoName_129_2021","No Name",129,-0.3,"2021-03-25 16:48:00","D4/D5",4.5,2021,1.51444532247251,36.3128382415,1.12513187484636,35.7502723040769,36.8754041789232,0.285870764058984,35.4171877848568,1.36680356363306,34.7337860030402,36.1005895666733,0.347297176034603,0.0442185292564745,0.209299576680765,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.346217451617126,0.191648720138498,35.4079443529801,36.4542606859796,"No Name_129_2021"
"NoName_2021","2021-03-25","NoName","NoName_130_2021","No Name",130,-0.1,"2021-03-25 16:52:00","D3",3,2021,1.53472944108915,36.8729232308149,1.04809810612024,36.3488741777548,37.3969722838751,0.266298211884075,36.2264113557249,1.51798165628561,35.4674205275821,36.9854021838677,0.385710687715076,0.281369026847928,0.348798465061728,-14.6508,145.6383,45.102,"Cooktown","Outer","North","Y","N","N","ECT",2,0.485716339998089,0.428799217729952,36.2171679238482,37.0143456752945,"No Name_130_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_44_2021","North Direction",44,-0.2,"2021-03-22 08:52:00",NA,NA,2021,1.8832440617816,36.4703175241068,1.09745120024945,35.9215919239821,37.0190431242316,0.278668970783837,34.3345336926942,1.45894711224528,33.6050601365715,35.0640072488168,0.370448057943723,0.185368582441428,0.256584648713564,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.427274196539011,0.332477725208587,34.68917323844,36.4627505309425,"North Direction_44_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_45_2021","North Direction",45,0,"2021-03-22 08:59:00",NA,NA,2021,1.8545669274756,36.3714239872139,1.10994034065791,35.816453816885,36.9263941575429,0.281840260680652,34.7779566922333,1.18331252282469,34.186300430821,35.3696129536457,0.300460395268392,0.152133153456281,0.19555255134774,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.366242099173187,0.29924229622344,35.1325962379791,36.3638569940496,"North Direction_45_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_46_2021","North Direction",46,0.4,"2021-03-22 09:03:00",NA,NA,2021,1.83792234884216,36.2967818387436,1.03501371150521,35.779274982991,36.8142886944962,0.262814606851545,36.0009334635511,1.32079765900367,35.3405346340493,36.661332293053,0.335369886685973,0.0471823347404759,0.193072638395416,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.363762186220863,0.194291477507635,36.3555730092969,36.2892148455793,"North Direction_46_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_47_2021","North Direction",47,0.6,"2021-03-22 09:06:00",NA,NA,2021,1.82532824317335,36.0520960170994,1.03629431804056,35.5339488580792,36.5702431761197,0.263139783319623,35.3428988851062,1.111551141224,34.7871233144942,35.8986744557182,0.282239128557478,0.0978737644691634,0.198518518592058,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.369208066417505,0.244982907236322,35.697538430852,36.0445290239351,"North Direction_47_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_48_2021","North Direction",48,0,"2021-03-22 09:13:00","E1",1,2021,1.79561462199496,36.6995193767879,0.998444911416343,36.2002969210798,37.1987418324961,0.253528918448042,35.7341228150997,0.96865073109737,35.249797449551,36.2184481806484,0.24595461970417,0.0586292318383285,0.258219606294233,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.42890915411968,0.205738374605487,36.0887623608455,36.6919523836236,"North Direction_48_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_49_2021","North Direction",49,0.2,"2021-03-22 09:20:00","C3",3,2021,1.76551408395576,36.2137206512506,1.02370674868989,35.7018672769056,36.7255740255955,0.259943499972515,33.8396988237781,1.17516178881907,33.2521179293686,34.4272797181877,0.298390804425888,0.0574286473363511,0.204452309260507,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.375141857085954,0.20453779010351,34.1943383695239,36.2061536580863,"North Direction_49_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_50_2021","North Direction",50,0,"2021-03-22 09:25:00","C2/C3",2.5,2021,1.74382616650332,36.860829943673,1.34004271922153,36.1908085840622,37.5308513032838,0.34026872929471,34.2181064967617,0.994290721025536,33.7209611362489,34.7152518572745,0.252464988993685,0.0663727717034395,0.20751578998795,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.378205337813397,0.213481914470598,34.5727460425075,36.8532629505087,"North Direction_50_2021"
"NorthDirection-23March_2021","2021-03-22","NorthDirection-23March","NorthDirection-23March_51_2021","North Direction",51,-0.1,"2021-03-22 09:30:00","D2/D3",2.5,2021,1.72201909941546,36.549461646672,1.52746269398055,35.7857302996817,37.3131929936623,0.387859120064306,34.0462192298173,1.20479434120526,33.4438220592146,34.6486164004199,0.305914943848932,0.0521286406198111,0.139861735382647,-14.7434,145.5133,28.477,"Cooktown","Mid","North","Y","N","N","ECT",2,0.310551283208094,0.19923778338697,34.4008587755631,36.5418946535077,"North Direction_51_2021"
