"Site","Site_year","SampleYear","Tank","Site_Rack","Genotype","Rack.Pos","Treatment","MedNDVI","Label","Site_geno_year","Site_year_tank","eventID"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_563",83,563,"+6C",0.437362611293793,"NorthDirection24March_563","NorthDirection-24March_83_2021","NorthDirection-24March_2021_4","Ahya_83b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_564",84,564,"+6C",0.282001972198486,"NorthDirection24March_564","NorthDirection-24March_84_2021","NorthDirection-24March_2021_4","Ahya_84b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_481",89,481,"+6C",0.528038024902344,"NorthDirection24March_481","NorthDirection-24March_89_2021","NorthDirection-24March_2021_4","Ahya_89"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_482",90,482,"+6C",0.252563118934631,"NorthDirection24March_482","NorthDirection-24March_90_2021","NorthDirection-24March_2021_4","Ahya_90"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_483",91,483,"+6C",0.61538827419281,"NorthDirection24March_483","NorthDirection-24March_91_2021","NorthDirection-24March_2021_4","Ahya_91"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_484",92,484,"+6C",0.255977123975754,"NorthDirection24March_484","NorthDirection-24March_92_2021","NorthDirection-24March_2021_4","Ahya_92"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_373",85,373,"+6C",0.442000865936279,"NorthDirection24March_373","NorthDirection-24March_85_2021","NorthDirection-24March_2021_4","Ahya_85"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_374",86,374,"+6C",0.636096239089966,"NorthDirection24March_374","NorthDirection-24March_86_2021","NorthDirection-24March_2021_4","Ahya_86"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_375",87,375,"+6C",0.271607607603073,"NorthDirection24March_375","NorthDirection-24March_87_2021","NorthDirection-24March_2021_4","Ahya_87"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_376",88,376,"+6C",0.207408368587494,"NorthDirection24March_376","NorthDirection-24March_88_2021","NorthDirection-24March_2021_4","Ahya_88"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_617",73,617,"+6C",0.509230852127075,"NorthDirection24March_617","NorthDirection-24March_73_2021","NorthDirection-24March_2021_4","Ahya_73b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_618",74,618,"+6C",0.418374389410019,"NorthDirection24March_618","NorthDirection-24March_74_2021","NorthDirection-24March_2021_4","Ahya_74b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_619",75,619,"+6C",0.61497962474823,"NorthDirection24March_619","NorthDirection-24March_75_2021","NorthDirection-24March_2021_4","Ahya_75b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_620",76,620,"+6C",0.382840663194656,"NorthDirection24March_620","NorthDirection-24March_76_2021","NorthDirection-24March_2021_4","Ahya_76b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_161",93,161,"+6C",0.332476228475571,"NorthDirection24March_161","NorthDirection-24March_93_2021","NorthDirection-24March_2021_4","Ahya_93"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_162",94,162,"+6C",0.447318375110626,"NorthDirection24March_162","NorthDirection-24March_94_2021","NorthDirection-24March_2021_4","Ahya_94"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_163",95,163,"+6C",0.47616571187973,"NorthDirection24March_163","NorthDirection-24March_95_2021","NorthDirection-24March_2021_4","Ahya_95b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,4,"NorthDirection-24March_164",96,164,"+6C",0.265259772539139,"NorthDirection24March_164","NorthDirection-24March_96_2021","NorthDirection-24March_2021_4","Ahya_96b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_165",85,165,"MMM",0.636523962020874,"NorthDirection24March_165","NorthDirection-24March_85_2021","NorthDirection-24March_2021_7","Ahya_85"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_166",86,166,"MMM",0.718566179275513,"NorthDirection24March_166","NorthDirection-24March_86_2021","NorthDirection-24March_2021_7","Ahya_86"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_167",87,167,"MMM",0.558336615562439,"NorthDirection24March_167","NorthDirection-24March_87_2021","NorthDirection-24March_2021_7","Ahya_87"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_168",88,168,"MMM",0.617966115474701,"NorthDirection24March_168","NorthDirection-24March_88_2021","NorthDirection-24March_2021_7","Ahya_88"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_25",73,25,"MMM",0.635956108570099,"NorthDirection24March_25","NorthDirection-24March_73_2021","NorthDirection-24March_2021_7","Ahya_73b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_26",74,26,"MMM",0.653150796890259,"NorthDirection24March_26","NorthDirection-24March_74_2021","NorthDirection-24March_2021_7","Ahya_74b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_27",75,27,"MMM",0.748631775379181,"NorthDirection24March_27","NorthDirection-24March_75_2021","NorthDirection-24March_2021_7","Ahya_75b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_28",76,28,"MMM",0.580739617347717,"NorthDirection24March_28","NorthDirection-24March_76_2021","NorthDirection-24March_2021_7","Ahya_76b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_981",93,981,"MMM",0.644319653511047,"NorthDirection24March_981","NorthDirection-24March_93_2021","NorthDirection-24March_2021_7","Ahya_93"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_982",94,982,"MMM",0.666913211345673,"NorthDirection24March_982","NorthDirection-24March_94_2021","NorthDirection-24March_2021_7","Ahya_94"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_983",95,983,"MMM",0.646882057189941,"NorthDirection24March_983","NorthDirection-24March_95_2021","NorthDirection-24March_2021_7","Ahya_95b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_984",96,984,"MMM",0.688797473907471,"NorthDirection24March_984","NorthDirection-24March_96_2021","NorthDirection-24March_2021_7","Ahya_96b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_857",77,857,"MMM",0.510700762271881,"NorthDirection24March_857","NorthDirection-24March_77_2021","NorthDirection-24March_2021_7","Ahya_77b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_858",78,858,"MMM",0.67291247844696,"NorthDirection24March_858","NorthDirection-24March_78_2021","NorthDirection-24March_2021_7","Ahya_78b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_859",79,859,"MMM",0.585599660873413,"NorthDirection24March_859","NorthDirection-24March_79_2021","NorthDirection-24March_2021_7","Ahya_79b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_860",80,860,"MMM",0.620488584041595,"NorthDirection24March_860","NorthDirection-24March_80_2021","NorthDirection-24March_2021_7","Ahya_80b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_237",89,237,"MMM",0.704206824302673,"NorthDirection24March_237","NorthDirection-24March_89_2021","NorthDirection-24March_2021_7","Ahya_89"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_238",90,238,"MMM",0.624887943267822,"NorthDirection24March_238","NorthDirection-24March_90_2021","NorthDirection-24March_2021_7","Ahya_90"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_239",91,239,"MMM",0.635866641998291,"NorthDirection24March_239","NorthDirection-24March_91_2021","NorthDirection-24March_2021_7","Ahya_91"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_240",92,240,"MMM",0.795801758766174,"NorthDirection24March_240","NorthDirection-24March_92_2021","NorthDirection-24March_2021_7","Ahya_92"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_493",82,493,"MMM",0.726652383804321,"NorthDirection24March_493","NorthDirection-24March_82_2021","NorthDirection-24March_2021_7","Ahya_82b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_494",81,494,"MMM",0.521523952484131,"NorthDirection24March_494","NorthDirection-24March_81_2021","NorthDirection-24March_2021_7","Ahya_81b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_495",83,495,"MMM",0.615699648857117,"NorthDirection24March_495","NorthDirection-24March_83_2021","NorthDirection-24March_2021_7","Ahya_83b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,7,"NorthDirection-24March_496",84,496,"MMM",0.621771991252899,"NorthDirection24March_496","NorthDirection-24March_84_2021","NorthDirection-24March_2021_7","Ahya_84b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_497",85,497,"+3C",0.567377746105194,"NorthDirection24March_497","NorthDirection-24March_85_2021","NorthDirection-24March_2021_8","Ahya_85"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_498",86,498,"+3C",0.756882429122925,"NorthDirection24March_498","NorthDirection-24March_86_2021","NorthDirection-24March_2021_8","Ahya_86"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_499",87,499,"+3C",0.5980184674263,"NorthDirection24March_499","NorthDirection-24March_87_2021","NorthDirection-24March_2021_8","Ahya_87"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_500",88,500,"+3C",0.560020327568054,"NorthDirection24March_500","NorthDirection-24March_88_2021","NorthDirection-24March_2021_8","Ahya_88"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_37",73,37,"+3C",0.653763353824615,"NorthDirection24March_37","NorthDirection-24March_73_2021","NorthDirection-24March_2021_8","Ahya_73b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_38",74,38,"+3C",0.699476957321167,"NorthDirection24March_38","NorthDirection-24March_74_2021","NorthDirection-24March_2021_8","Ahya_74b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_39",75,39,"+3C",0.795477092266083,"NorthDirection24March_39","NorthDirection-24March_75_2021","NorthDirection-24March_2021_8","Ahya_75b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_40",76,40,"+3C",0.668906569480896,"NorthDirection24March_40","NorthDirection-24March_76_2021","NorthDirection-24March_2021_8","Ahya_76b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_201",93,201,"+3C",0.646240472793579,"NorthDirection24March_201","NorthDirection-24March_93_2021","NorthDirection-24March_2021_8","Ahya_93"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_202",94,202,"+3C",0.742146492004395,"NorthDirection24March_202","NorthDirection-24March_94_2021","NorthDirection-24March_2021_8","Ahya_94"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_203",95,203,"+3C",0.732897043228149,"NorthDirection24March_203","NorthDirection-24March_95_2021","NorthDirection-24March_2021_8","Ahya_95b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_204",96,204,"+3C",0.65937739610672,"NorthDirection24March_204","NorthDirection-24March_96_2021","NorthDirection-24March_2021_8","Ahya_96b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_141",82,141,"+3C",0.718156158924103,"NorthDirection24March_141","NorthDirection-24March_82_2021","NorthDirection-24March_2021_8","Ahya_82b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_142",81,142,"+3C",0.396576762199402,"NorthDirection24March_142","NorthDirection-24March_81_2021","NorthDirection-24March_2021_8","Ahya_81b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_143",83,143,"+3C",0.529464662075043,"NorthDirection24March_143","NorthDirection-24March_83_2021","NorthDirection-24March_2021_8","Ahya_83b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_144",84,144,"+3C",0.636443257331848,"NorthDirection24March_144","NorthDirection-24March_84_2021","NorthDirection-24March_2021_8","Ahya_84b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_53",89,53,"+3C",0.736720144748688,"NorthDirection24March_53","NorthDirection-24March_89_2021","NorthDirection-24March_2021_8","Ahya_89"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_54",90,54,"+3C",0.6305992603302,"NorthDirection24March_54","NorthDirection-24March_90_2021","NorthDirection-24March_2021_8","Ahya_90"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_55",91,55,"+3C",0.574658632278442,"NorthDirection24March_55","NorthDirection-24March_91_2021","NorthDirection-24March_2021_8","Ahya_91"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_56",92,56,"+3C",0.7529137134552,"NorthDirection24March_56","NorthDirection-24March_92_2021","NorthDirection-24March_2021_8","Ahya_92"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_825",77,825,"+3C",0.501870572566986,"NorthDirection24March_825","NorthDirection-24March_77_2021","NorthDirection-24March_2021_8","Ahya_77b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_826",78,826,"+3C",0.596298158168793,"NorthDirection24March_826","NorthDirection-24March_78_2021","NorthDirection-24March_2021_8","Ahya_78b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_827",79,827,"+3C",0.593528270721436,"NorthDirection24March_827","NorthDirection-24March_79_2021","NorthDirection-24March_2021_8","Ahya_79b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,8,"NorthDirection-24March_828",80,828,"+3C",0.769254148006439,"NorthDirection24March_828","NorthDirection-24March_80_2021","NorthDirection-24March_2021_8","Ahya_80b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_721",82,721,"MMM",0.689148306846619,"NorthDirection24March_721","NorthDirection-24March_82_2021","NorthDirection-24March_2021_9","Ahya_82b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_722",81,722,"MMM",0.467907071113586,"NorthDirection24March_722","NorthDirection-24March_81_2021","NorthDirection-24March_2021_9","Ahya_81b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_723",83,723,"MMM",0.525542736053467,"NorthDirection24March_723","NorthDirection-24March_83_2021","NorthDirection-24March_2021_9","Ahya_83b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_724",84,724,"MMM",0.712819039821625,"NorthDirection24March_724","NorthDirection-24March_84_2021","NorthDirection-24March_2021_9","Ahya_84b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_185",73,185,"MMM",0.624190628528595,"NorthDirection24March_185","NorthDirection-24March_73_2021","NorthDirection-24March_2021_9","Ahya_73b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_186",74,186,"MMM",0.595990121364594,"NorthDirection24March_186","NorthDirection-24March_74_2021","NorthDirection-24March_2021_9","Ahya_74b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_187",75,187,"MMM",0.759552597999573,"NorthDirection24March_187","NorthDirection-24March_75_2021","NorthDirection-24March_2021_9","Ahya_75b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_188",76,188,"MMM",0.364277243614197,"NorthDirection24March_1885","NorthDirection-24March_76_2021","NorthDirection-24March_2021_9","Ahya_76b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_85",77,85,"MMM",0.491106629371643,"NorthDirection24March_85","NorthDirection-24March_77_2021","NorthDirection-24March_2021_9","Ahya_77b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_86",78,86,"MMM",0.655356407165527,"NorthDirection24March_86","NorthDirection-24March_78_2021","NorthDirection-24March_2021_9","Ahya_78b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_87",79,87,"MMM",0.588720202445984,"NorthDirection24March_87","NorthDirection-24March_79_2021","NorthDirection-24March_2021_9","Ahya_79b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_88",80,88,"MMM",0.693824887275696,"NorthDirection24March_88","NorthDirection-24March_80_2021","NorthDirection-24March_2021_9","Ahya_80b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_509",89,509,"MMM",0.650147080421448,"NorthDirection24March_509","NorthDirection-24March_89_2021","NorthDirection-24March_2021_9","Ahya_89"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_510",90,510,"MMM",0.566602528095245,"NorthDirection24March_510","NorthDirection-24March_90_2021","NorthDirection-24March_2021_9","Ahya_90"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_511",91,511,"MMM",0.689583480358124,"NorthDirection24March_511","NorthDirection-24March_91_2021","NorthDirection-24March_2021_9","Ahya_91"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_512",92,512,"MMM",0.701449871063232,"NorthDirection24March_512","NorthDirection-24March_92_2021","NorthDirection-24March_2021_9","Ahya_92"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_865",93,865,"MMM",0.636397421360016,"NorthDirection24March_865","NorthDirection-24March_93_2021","NorthDirection-24March_2021_9","Ahya_93"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_866",94,866,"MMM",0.746363341808319,"NorthDirection24March_866","NorthDirection-24March_94_2021","NorthDirection-24March_2021_9","Ahya_94"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_867",95,867,"MMM",0.806581079959869,"NorthDirection24March_867","NorthDirection-24March_95_2021","NorthDirection-24March_2021_9","Ahya_95b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_868",96,868,"MMM",0.669093310832977,"NorthDirection24March_8668","NorthDirection-24March_96_2021","NorthDirection-24March_2021_9","Ahya_96b"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_393",85,393,"MMM",0.702524662017822,"NorthDirection24March_393","NorthDirection-24March_85_2021","NorthDirection-24March_2021_9","Ahya_85"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_394",86,394,"MMM",0.713296294212341,"NorthDirection24March_394","NorthDirection-24March_86_2021","NorthDirection-24March_2021_9","Ahya_86"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_395",87,395,"MMM",0.572440683841705,"NorthDirection24March_395","NorthDirection-24March_87_2021","NorthDirection-24March_2021_9","Ahya_87"
"NorthDirection-24March","NorthDirection-24March_2021",2021,9,"NorthDirection-24March_396",88,396,"MMM",0.582591533660889,"NorthDirection24March_396","NorthDirection-24March_88_2021","NorthDirection-24March_2021_9","Ahya_88"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_145",249,145,"+9C",0.0641002580523491,"Pelorus_2021_5am_145","Pelorus_249_2021","Pelorus_2021_1","Ahya_249"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_146",250,146,"+9C",0.171309977769852,"Pelorus_2021_5am_146","Pelorus_250_2021","Pelorus_2021_1","Ahya_250"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_117",233,117,"+9C",0.0781109184026718,"Pelorus_2021_5am_117","Pelorus_233_2021","Pelorus_2021_1","Ahya_233"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_118",234,118,"+9C",0.0670818835496902,"Pelorus_2021_5am_118","Pelorus_234_2021","Pelorus_2021_1","Ahya_234"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_119",235,119,"+9C",0.137171134352684,"Pelorus_2021_5am_119","Pelorus_235_2021","Pelorus_2021_1","Ahya_235"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_120",236,120,"+9C",0.0572602599859238,"Pelorus_2021_5am_120","Pelorus_236_2021","Pelorus_2021_1","Ahya_236"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_581",221,581,"+9C",0.0912934765219688,"Pelorus_2021_5am_581","Pelorus_221_2021","Pelorus_2021_1","Ahya_221"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_582",222,582,"+9C",0.0628563016653061,"Pelorus_2021_5am_582","Pelorus_222_2021","Pelorus_2021_1","Ahya_222"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_583",223,583,"+9C",0.313370883464813,"Pelorus_2021_5am_583","Pelorus_223_2021","Pelorus_2021_1","Ahya_223"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_584",224,584,"+9C",0.358098566532135,"Pelorus_2021_5am_584","Pelorus_224_2021","Pelorus_2021_1","Ahya_224"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_768",228,768,"+9C",0.102807492017746,"Pelorus_2021_5am_768","Pelorus_228_2021","Pelorus_2021_1","Ahya_228"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_767",227,767,"+9C",0.121506631374359,"Pelorus_2021_5am_767","Pelorus_227_2021","Pelorus_2021_1","Ahya_227"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_766",226,766,"+9C",0.155175253748894,"Pelorus_2021_5am_766","Pelorus_226_2021","Pelorus_2021_1","Ahya_226"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_765",225,765,"+9C",0.416389733552933,"Pelorus_2021_5am_765","Pelorus_225_2021","Pelorus_2021_1","Ahya_225"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_661",241,661,"+9C",0.182392686605453,"Pelorus_2021_5am_661","Pelorus_241_2021","Pelorus_2021_1","Ahya_241"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_662",242,662,"+9C",0.158829137682915,"Pelorus_2021_5am_662","Pelorus_242_2021","Pelorus_2021_1","Ahya_242"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_663",243,663,"+9C",0.207371085882187,"Pelorus_2021_5am_663","Pelorus_243_2021","Pelorus_2021_1","Ahya_243"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_664",244,664,"+9C",0.523744702339172,"Pelorus_2021_5am_664","Pelorus_244_2021","Pelorus_2021_1","Ahya_244"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_217",237,217,"+9C",0.0563734397292137,"Pelorus_2021_5am_217","Pelorus_237_2021","Pelorus_2021_1","Ahya_237"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_218",238,218,"+9C",0.125951603055,"Pelorus_2021_5am_218","Pelorus_238_2021","Pelorus_2021_1","Ahya_238"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_219",239,219,"+9C",0.0855061933398247,"Pelorus_2021_5am_219","Pelorus_239_2021","Pelorus_2021_1","Ahya_239"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_220",240,220,"+9C",0.0941322669386864,"Pelorus_2021_5am_220","Pelorus_240_2021","Pelorus_2021_1","Ahya_240"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_437",245,437,"+9C",0.156278625130653,"Pelorus_2021_5am_437","Pelorus_245_2021","Pelorus_2021_1","Ahya_245"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_438",246,438,"+9C",0.0782818347215652,"Pelorus_2021_5am_438","Pelorus_246_2021","Pelorus_2021_1","Ahya_246"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_439",247,439,"+9C",0.146178305149078,"Pelorus_2021_5am_439","Pelorus_247_2021","Pelorus_2021_1","Ahya_247"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_440",248,440,"+9C",0.135059058666229,"Pelorus_2021_5am_440","Pelorus_248_2021","Pelorus_2021_1","Ahya_248"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_161",229,161,"+9C",0.138406902551651,"Pelorus_2021_5am_161","Pelorus_229_2021","Pelorus_2021_1","Ahya_229"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_162",230,162,"+9C",0.0410463213920593,"Pelorus_2021_5am_162","Pelorus_230_2021","Pelorus_2021_1","Ahya_230"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_163",231,163,"+9C",0.0572041012346745,"Pelorus_2021_5am_163","Pelorus_231_2021","Pelorus_2021_1","Ahya_231"
"Pelorus","Pelorus_2021",2021,1,"Pelorus_164",232,164,"+9C",0.0744881480932236,"Pelorus_2021_5am_164","Pelorus_232_2021","Pelorus_2021_1","Ahya_232"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_541",241,541,"+3C",0.649823188781738,"Pelorus_2021_5am_541","Pelorus_241_2021","Pelorus_2021_10","Ahya_241"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_542",242,542,"+3C",0.71631920337677,"Pelorus_2021_5am_542","Pelorus_242_2021","Pelorus_2021_10","Ahya_242"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_543",243,543,"+3C",0.683562159538269,"Pelorus_2021_5am_543","Pelorus_243_2021","Pelorus_2021_10","Ahya_243"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_544",244,544,"+3C",0.849977612495422,"Pelorus_2021_5am_544","Pelorus_244_2021","Pelorus_2021_10","Ahya_244"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1073",245,1073,"+3C",0.809392213821411,"Pelorus_2021_5am_1073","Pelorus_245_2021","Pelorus_2021_10","Ahya_245"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1074",246,1074,"+3C",0.708700776100159,"Pelorus_2021_5am_1074","Pelorus_246_2021","Pelorus_2021_10","Ahya_246"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1075",247,1075,"+3C",0.782205641269684,"Pelorus_2021_5am_1075","Pelorus_247_2021","Pelorus_2021_10","Ahya_247"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1076",248,1076,"+3C",0.83298647403717,"Pelorus_2021_5am_1076","Pelorus_248_2021","Pelorus_2021_10","Ahya_248"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1005",229,1005,"+3C",0.747368097305298,"Pelorus_2021_5am_1005","Pelorus_229_2021","Pelorus_2021_10","Ahya_229"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1006",230,1006,"+3C",0.746721267700195,"Pelorus_2021_5am_1006","Pelorus_230_2021","Pelorus_2021_10","Ahya_230"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1007",231,1007,"+3C",0.77532947063446,"Pelorus_2021_5am_1007","Pelorus_231_2021","Pelorus_2021_10","Ahya_231"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_1008",232,1008,"+3C",0.56806743144989,"Pelorus_2021_5am_1008","Pelorus_232_2021","Pelorus_2021_10","Ahya_232"
"Pelorus","Pelorus_2021",2021,10,"Pelorus_125",249,125,"+3C",0.791264414787292,"Pelorus_2021_5am_125","Pelorus_249_2021","Pelorus_2021_10","Ahya_249"
