"Site.name","Variable","Metric","Value","Depth","Source","Spat_res","Time_res","Period","Multi_level","Depth.adjusted"
"Fitzroy Reef","Temperature","DTR",0.220483277115553,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.84
"Fitzroy Reef","Temperature","DTR",0.226271720312991,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.01
"Heron","Temperature","DTR",0.25712212800918,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.54
"Heron","Temperature","DTR",0.254230938806267,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.54
"Heron","Temperature","DTR",0.256022505786614,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.89
"Heron","Temperature","DTR",0.25626842416018,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.89
"Heron","Temperature","DTR",0.257054694044702,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.96
"Hicks","Temperature","DTR",0.198955716303176,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.64
"Hicks","Temperature","DTR",0.205658093995504,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.64
"Hicks","Temperature","DTR",0.232326280413049,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.99
"Hicks","Temperature","DTR",0.352129065407639,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.99
"Hicks","Temperature","DTR",0.639965783360237,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.86
"Hicks_2","Temperature","DTR",0.266906929311538,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.6
"Hicks_2","Temperature","DTR",0.268045995924046,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.6
"Hicks_2","Temperature","DTR",0.292925388433667,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.95
"Hicks_2","Temperature","DTR",0.412640880369503,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.95
"Hicks_2","Temperature","DTR",0.662029298642229,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.9
"Kelso","Temperature","DTR",0.271346407822527,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.42
"Kelso","Temperature","DTR",0.266724073938465,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.42
"Kelso","Temperature","DTR",0.298044717862148,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.77
"Kelso","Temperature","DTR",0.477662383919141,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.77
"Kelso","Temperature","DTR",0.59992861850303,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.08
"Lady Musgrave","Temperature","DTR",0.165799512819158,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.81
"Lady Musgrave","Temperature","DTR",0.187169370728536,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.81
"Lady Musgrave","Temperature","DTR",0.186990237753013,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4.16
"Lady Musgrave","Temperature","DTR",0.187329097602553,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1.16
"Lady Musgrave","Temperature","DTR",0.190968577787917,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.69
"Mackay","Temperature","DTR",0.178812212606947,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.65
"Mackay","Temperature","DTR",0.197510694285256,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.65
"Mackay","Temperature","DTR",0.24520652372034,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4
"Mackay","Temperature","DTR",0.413539116720264,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1
"Mackay","Temperature","DTR",0.64663644124674,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.85
"Martin","Temperature","DTR",0.136510767390994,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.54
"Martin","Temperature","DTR",0.172741869376002,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.54
"Martin","Temperature","DTR",0.235477642780566,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.89
"Martin","Temperature","DTR",0.380403964855654,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.89
"Martin","Temperature","DTR",0.645718242686052,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.96
"Moore","Temperature","DTR",0.22181202611093,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.53
"Moore","Temperature","DTR",0.227992597687021,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.53
"Moore","Temperature","DTR",0.251760223377725,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.88
"Moore","Temperature","DTR",0.406146304776574,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.88
"Moore","Temperature","DTR",0.528147407350303,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.97
"No Name","Temperature","DTR",0.176629128792958,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.65
"No Name","Temperature","DTR",0.197057607005766,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.65
"No Name","Temperature","DTR",0.243939932552344,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4
"No Name","Temperature","DTR",0.394937969587523,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1
"No Name","Temperature","DTR",0.696792188164226,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.85
"North Direction","Temperature","DTR",0.117808408859493,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.57
"North Direction","Temperature","DTR",0.147422279767756,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.57
"North Direction","Temperature","DTR",0.202098640291491,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.92
"North Direction","Temperature","DTR",0.34657488681085,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.92
"North Direction","Temperature","DTR",0.630614045214721,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.93
"Pelorus East","Temperature","DTR",0.168340124436568,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.08
"Pelorus East","Temperature","DTR",0.2141730829966,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.08
"Pelorus East","Temperature","DTR",0.302920631328403,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.43
"Pelorus East","Temperature","DTR",0.496691131922042,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.43
"Pelorus East","Temperature","DTR",0.568212853763612,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.42
"St Crispin","Temperature","DTR",0.165171536563642,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.6
"St Crispin","Temperature","DTR",0.17297840031847,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.6
"St Crispin","Temperature","DTR",0.20753272930925,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.95
"St Crispin","Temperature","DTR",0.374914827952357,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.95
"St Crispin","Temperature","DTR",0.612580624311331,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.9
"Sykes","Temperature","DTR",0.355340134650602,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.48
"Sykes","Temperature","DTR",0.3987671938362,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.48
"Sykes","Temperature","DTR",0.405553048429919,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.83
"Sykes","Temperature","DTR",0.403999839546039,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.83
"Sykes","Temperature","DTR",0.403427176440376,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.02
"21-550","Temperature","DTR_ss",0.170778040229698,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.77
"21-550","Temperature","DTR_ss",0.18834132198629,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.77
"21-550","Temperature","DTR_ss",0.224645932231397,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4.12
"21-550","Temperature","DTR_ss",0.273742172138047,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1.12
"21-550","Temperature","DTR_ss",0.304086392522276,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.73
"Chicken","Temperature","DTR_ss",0.49317860907063,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.51
"Chicken","Temperature","DTR_ss",0.44222946035024,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.51
"Chicken","Temperature","DTR_ss",0.404685810925128,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.86
"Chicken","Temperature","DTR_ss",0.616153061368051,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.86
"Chicken","Temperature","DTR_ss",0.810822519238862,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.99
"Davies","Temperature","DTR_ss",0.353814112006418,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.5
"Davies","Temperature","DTR_ss",0.378868619580352,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.5
"Davies","Temperature","DTR_ss",0.417289045808674,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.85
"Davies","Temperature","DTR_ss",0.640437753878634,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.85
"Davies","Temperature","DTR_ss",0.763686763604545,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1
"East Cay","Temperature","DTR_ss",0.194907705553475,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.87
"East Cay","Temperature","DTR_ss",0.238804118590539,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.87
"East Cay","Temperature","DTR_ss",0.307195717715804,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4.22
"East Cay","Temperature","DTR_ss",0.450719261380256,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1.22
"East Cay","Temperature","DTR_ss",0.598021849724461,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.63
"Fitzroy Island","Temperature","DTR_ss",0.263882687328475,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.43
"Fitzroy Island","Temperature","DTR_ss",0.335148438854459,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.43
"Fitzroy Island","Temperature","DTR_ss",0.477541827652933,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.78
"Fitzroy Island","Temperature","DTR_ss",0.696344522442098,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.78
"Fitzroy Island","Temperature","DTR_ss",0.908289950553494,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.07
"Fitzroy Reef","Temperature","DTR_ss",0.24358620001148,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.49
"Fitzroy Reef","Temperature","DTR_ss",0.260283852825269,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.49
"Fitzroy Reef","Temperature","DTR_ss",0.257622887436321,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.84
"Fitzroy Reef","Temperature","DTR_ss",0.260552713992816,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.84
"Fitzroy Reef","Temperature","DTR_ss",0.263317409178943,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.01
"Heron","Temperature","DTR_ss",0.297357656804028,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.54
"Heron","Temperature","DTR_ss",0.295831467895539,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.54
"Heron","Temperature","DTR_ss",0.299619601485023,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.89
"Heron","Temperature","DTR_ss",0.300428404772461,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.89
"Heron","Temperature","DTR_ss",0.300297194839506,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.96
"Hicks","Temperature","DTR_ss",0.25035981568266,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.64
"Hicks","Temperature","DTR_ss",0.258916639056805,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.64
"Hicks","Temperature","DTR_ss",0.294489411681795,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.99
"Hicks","Temperature","DTR_ss",0.460488797898216,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.99
"Hicks","Temperature","DTR_ss",0.887023894966786,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.86
"Hicks_2","Temperature","DTR_ss",0.33966528714826,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.6
"Hicks_2","Temperature","DTR_ss",0.335135495821279,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.6
"Hicks_2","Temperature","DTR_ss",0.364084022669331,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.95
"Hicks_2","Temperature","DTR_ss",0.528601189251857,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.95
"Hicks_2","Temperature","DTR_ss",0.902806947412181,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.9
"Kelso","Temperature","DTR_ss",0.403415919049329,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.42
"Kelso","Temperature","DTR_ss",0.389412473423532,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.42
"Kelso","Temperature","DTR_ss",0.426407914872415,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.77
"Kelso","Temperature","DTR_ss",0.677539079991296,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.77
"Kelso","Temperature","DTR_ss",0.879390541202075,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.08
"Lady Musgrave","Temperature","DTR_ss",0.174998181869862,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.81
"Lady Musgrave","Temperature","DTR_ss",0.203654835747595,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.81
"Lady Musgrave","Temperature","DTR_ss",0.203466051221022,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4.16
"Lady Musgrave","Temperature","DTR_ss",0.204315573797592,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1.16
"Lady Musgrave","Temperature","DTR_ss",0.205106615148735,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.69
"Mackay","Temperature","DTR_ss",0.213655415435942,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.65
"Mackay","Temperature","DTR_ss",0.23797490219316,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.65
"Mackay","Temperature","DTR_ss",0.301272760610217,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4
"Mackay","Temperature","DTR_ss",0.540766408382475,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1
"Mackay","Temperature","DTR_ss",0.91114457344143,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.85
"Martin","Temperature","DTR_ss",0.156465212388332,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.54
"Martin","Temperature","DTR_ss",0.208080765289881,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.54
"Martin","Temperature","DTR_ss",0.295131944474691,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.89
"Martin","Temperature","DTR_ss",0.496950227952771,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.89
"Martin","Temperature","DTR_ss",0.89021363419423,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.96
"Moore","Temperature","DTR_ss",0.32023249551428,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.53
"Moore","Temperature","DTR_ss",0.322605231288065,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.53
"Moore","Temperature","DTR_ss",0.344303410014412,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.88
"Moore","Temperature","DTR_ss",0.554640346779759,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.88
"Moore","Temperature","DTR_ss",0.752844156040859,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.97
"No Name","Temperature","DTR_ss",0.217250376885818,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.65
"No Name","Temperature","DTR_ss",0.246488142441478,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.65
"No Name","Temperature","DTR_ss",0.315778429318367,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",4
"No Name","Temperature","DTR_ss",0.521794673868959,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",1
"No Name","Temperature","DTR_ss",0.967423459924991,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.85
"North Direction","Temperature","DTR_ss",0.135993349419191,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.57
"North Direction","Temperature","DTR_ss",0.174514275898379,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.57
"North Direction","Temperature","DTR_ss",0.253344849744355,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.92
"North Direction","Temperature","DTR_ss",0.456588988697805,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.92
"North Direction","Temperature","DTR_ss",0.882153697275518,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.93
"Pelorus East","Temperature","DTR_ss",0.222521196328213,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.08
"Pelorus East","Temperature","DTR_ss",0.28066193256211,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.08
"Pelorus East","Temperature","DTR_ss",0.381502061473209,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.43
"Pelorus East","Temperature","DTR_ss",0.62227164247139,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.43
"Pelorus East","Temperature","DTR_ss",0.743769866944773,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.42
"St Crispin","Temperature","DTR_ss",0.202240330808477,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.6
"St Crispin","Temperature","DTR_ss",0.212938951370584,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.6
"St Crispin","Temperature","DTR_ss",0.26452485284217,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.95
"St Crispin","Temperature","DTR_ss",0.504964883812675,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.95
"St Crispin","Temperature","DTR_ss",0.883486442539211,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-0.9
"Sykes","Temperature","DTR_ss",0.447450839606751,-13,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",11.48
"Sykes","Temperature","DTR_ss",0.521135092658587,-9,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",7.48
"Sykes","Temperature","DTR_ss",0.530336836415265,-5.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",3.83
"Sykes","Temperature","DTR_ss",0.528703602342962,-2.35,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",0.83
"Sykes","Temperature","DTR_ss",0.524350415872079,-0.5,"eReefs_GBR1_Hydro","1km","hourly","2014-2022","Yes",-1.02
"21-550","Temperature","MMM_eReefs",27.8476368186878,-13,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",11.77
"21-550","Temperature","MMM_eReefs",27.8625589944621,-9,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",7.77
"21-550","Temperature","MMM_eReefs",27.8842423510335,-5.35,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",4.12
"21-550","Temperature","MMM_eReefs",27.8991381906752,-2.35,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",1.12
"21-550","Temperature","MMM_eReefs",27.9014186366051,-0.5,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",-0.73
"Chicken","Temperature","MMM_eReefs",28.7027116393118,-13,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",11.51
"Chicken","Temperature","MMM_eReefs",28.9833751192179,-9,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",7.51
"Chicken","Temperature","MMM_eReefs",29.2422760448202,-5.35,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",3.86
"Chicken","Temperature","MMM_eReefs",29.4483155555556,-2.35,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",0.86
"Chicken","Temperature","MMM_eReefs",29.5223520888889,-0.5,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",-0.99
"Davies","Temperature","MMM_eReefs",28.639378,-13,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",11.5
"Davies","Temperature","MMM_eReefs",28.9090989777778,-9,"eReefs_GBR1_Hydro","1km","daily","2014-2022","Yes",7.5
